genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCF_000615285.1_ASM61528v1_genomic.fna	0.0019579541822952	0.0016841034094157		1902496.0	35.0	9.0	0	0.050110348981043	3.639704333104925e-05	0.0	0.001727379901999		0.0	0.0		False					0.0	0.0	0.0	0.0	15	17	0.982013633175696	0.0	39
GCF_000615445.1_ASM61544v1_genomic.fna	0.0004489477922992	0.0002381613288416		1826493.0	81.0	1.0	0	0.0321368445268495	2.388520184172078e-05	0.0	0.0003963423362168		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.988342836455788	0.0	6
GCF_000615765.1_ASM61576v1_genomic.fna	0.074956268858567	0.0009631329645188	0.0048216911341634	2242681.0	158.0	2.0	0	2.874904837854621	0.001933397913485	0.0007771947949797	0.0640436005765967	0.0019302084498727	0.9948364888123924	0.9965576592082616		False	50.0	122.64	0.8718252991698094	1.0	9.0	6.0	5.0	17.0	641	648	0.97041387060121	22.0	1493
GCF_000615845.1_ASM61584v1_genomic.fna	0.0006321525754819	0.0002249119694551		1667319.0	82.0	1.0	0	0.0451492726244218	3.513888742741519e-05	0.0	0.0005580349646908		0.0	0.0		False					0.0	0.0	0.0	0.0	4	16	0.9402075197089336	0.0	46
GCF_000702165.1_ASM70216v1_genomic.fna	0.4677502080411048	0.005368642203714	0.0085147449312276	2411783.0	91.0	5.0	0	7.650048004003043	0.0049447006556678	0.0049490356304858	0.3383532221861136	0.008232766016305	0.9996648793565684	0.9997486595174264		False	3245.0	138.0989214175655	0.457831129553387	0.9194789366893726	4.0	3.0	3.0	341.0	4345	7098	0.9592421491696408	344.0	17634
GCF_000829035.1_ASM82903v1_genomic.fna	0.0005003638407265	0.0003316981487199		3017804.0	3.0	1.0	0	0.0308806214642258	1.7778035389336865e-05	0.0	0.0004417236827164		0.0	0.0		False					0.0	0.0	0.0	0.0	6	9	0.9691799374687522	0.0	24
GCF_001312865.1_ASM131286v1_genomic.fna	3.3454950969102505e-05	3.3454950969102505e-05		2062475.0	21.0	1.0	0	0.0057898267202977	4.035654442288046e-06	0.0	2.9540285382934076e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9565217391304348	0.0	3
GCF_001433855.1_ASM143385v1_genomic.fna	0.0003475536667315	0.0002541991353188		2474438.0	11.0	1.0	0	0.0236578875499426	1.504634141912379e-05	0.0	0.0003068428018392		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9919540229885055	0.0	8
GCF_001433875.1_ASM143387v1_genomic.fna	0.0004581059008157	0.0004581059008157		1748504.0	188.0	3.0	0	0.0216322528619593	1.6538231121686903e-05	0.0	0.0004044257082875		0.0	0.0		False					0.0	0.0	0.0	0.0	3	4	0.9615137572807844	0.0	15
GCF_001434465.1_ASM143446v1_genomic.fna	0.0017196794525375	0.0017196794525375		2031774.0	75.0	11.0	0	0.0415868768298854	2.92838245971508e-05	0.0	0.0015173246537789		0.0	0.0		False					0.0	0.0	0.0	0.0	14	16	0.9791338358370772	0.0	40
GCF_001434535.1_ASM143453v1_genomic.fna	0.0116068303880573	0.0023449807625415	0.0004800733822805	1880186.0	58.0	2.0	0	0.4088476638439328	0.0002990922028682	0.0006584454942223	0.0101964909234463	0.0	0.9878836833602584	0.9878836833602584		False					15.0	15.0	15.0	0.0	83	99	0.9900815509578234	15.0	242
GCF_001434695.1_ASM143469v1_genomic.fna	0.0018241577339949	0.000853914582132	0.0	1590323.0	28.0	3.0	0	0.0758018379447192	6.021479226593561e-05	6.53955202810997e-05	0.0016094347477053	0.0	0.9903846153846152	0.9903846153846152		False					1.0	1.0	1.0	0.0	12	19	0.9626757992861034	1.0	59
GCF_001435035.1_ASM143503v1_genomic.fna	0.0004952205458942	0.0002018631553354		3125880.0	335.0	1.0	0	0.0389859992654522	2.229089577724104e-05	0.0	0.0004371841491723		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9631611875267004	0.0	26
GCF_001435345.1_ASM143534v1_genomic.fna	0.0008509097058274	0.0007639598063595		1667627.0	68.0	2.0	0	0.0316594622878092	2.4616843711991344e-05	0.0	0.0007510710750578		0.0	0.0		False					0.0	0.0	0.0	0.0	5	5	0.987038928271056	0.0	29
GCF_001435755.1_ASM143575v1_genomic.fna	0.0007059077427589	0.0002785799130985	0.0	2326083.0	457.0	1.0	0	0.0478844396240814	3.203218351842068e-05	2.3214992758211848e-05	0.0006231223154594	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	7	8	0.983436430639642	0.0	21
GCF_001435775.1_ASM143577v1_genomic.fna	0.194929193598538	0.0982059155844729	0.0036781372300006	2151571.0	88.0	51.0	0	2.04357289065556	0.0013989299816365	0.0034040243152561	0.1581239443975323	0.0023256918263183	0.9963134898962316	0.9963134898962316		False	196.0	87.1734693877551	0.5651532456704419	0.9566762811119034	27.0	27.0	27.0	70.0	1600	1673	0.9851623239375328	97.0	3608
GCF_001435935.1_ASM143593v1_genomic.fna	0.0018210705941454	0.0015763673479151		2006512.0	150.0	5.0	0	0.0508427026672129	3.61642123454678e-05	0.0	0.0016067131867386		0.0	0.0		False					0.0	0.0	0.0	0.0	14	16	0.9707703871856026	0.0	40
GCF_001435955.1_ASM143595v1_genomic.fna	0.045885682494864	0.0296912994596491	0.0032396337976961	1982601.0	62.0	35.0	0	0.4190758203097685	0.0002985640040347	0.0013315841160172	0.0397072159597446	0.0	0.9988636363636364	0.999621212121212		False					3.0	1.0	1.0	7.0	360	387	0.9793391505929686	8.0	844
GCF_001436025.1_ASM143602v1_genomic.fna	0.000240430361475	0.000240430361475		2254291.0	91.0	1.0	0	0.0145732339127825	9.745660900100176e-06	0.0	0.0002122774751301		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9509803921568628	0.0	18
GCF_001436215.1_ASM143621v1_genomic.fna	0.2933240948505824	0.1907540992527907	0.0023907442603666	2058058.0	72.0	45.0	0	0.8052877814234899	0.0005633095396022	0.003297769061902	0.2281809717113351	0.0	0.9918962722852512	0.9921909532930602		False					55.0	53.0	53.0	10.0	2276	2399	0.98286931402347	63.0	5102
GCF_001436305.1_ASM143630v1_genomic.fna	0.0003751562380017	0.0003751562380017		2161766.0	105.0	2.0	0	0.0194600319489704	1.3300226931994668e-05	0.0	0.0003312080966397		0.0	0.0		False					0.0	0.0	0.0	0.0	3	7	0.9625025206694898	0.0	25
GCF_001436315.1_ASM143631v1_genomic.fna	0.5649689442472179	0.2833493798965324	0.0055632792416427	1680526.0	24.0	15.0	0	2.894752996576103	0.0022361973975766	0.0069412790995199	0.3927821024370417	0.0029485092590844	0.9951993141877412	0.9967423917702528		False	245.0	99.98367346938775	0.8217747965660961	0.9920884497761968	56.0	38.0	37.0	119.0	3633	4060	0.9835957127186136	156.0	8550
GCF_001436395.1_ASM143639v1_genomic.fna	7.349133483625545e-05	7.349133483625545e-05		2054664.0	152.0	1.0	0	0.0061272424804631	4.306570875195114e-06	0.0	6.489074316506915e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.94831216631039	0.0	6
GCF_001436505.1_ASM143650v1_genomic.fna	0.0001264690459298	0.0001264690459298		2269330.0	106.0	1.0	0	0.0112980245653051	7.535149976358516e-06	0.0	0.0001116659324517		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9758620689655172	0.0	2
GCF_001436695.1_ASM143669v1_genomic.fna	0.0006640372074352	0.0005973132115113		1873389.0	52.0	4.0	0	0.0279772933469123	2.0497489271697685e-05	0.0	0.0005861729876139		0.0	0.0		False					0.0	0.0	0.0	0.0	5	6	0.9684010459553398	0.0	16
GCF_001436775.1_ASM143677v1_genomic.fna	0.0001785403349744	0.0001785403349744		1585076.0	123.0	1.0	0	0.013465586890369	1.0779456864979978e-05	0.0	0.0001576386894983		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	3
GCF_001436895.1_ASM143689v1_genomic.fna	0.0004548519950376	0.0004548519950376		2218304.0	40.0	3.0	0	0.0213609433534066	1.4367940530111566e-05	0.0	0.0004015536673549		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9844827586206896	0.0	11
GCF_001437255.1_ASM143725v1_genomic.fna	0.0001314027471386	0.0001314027471386		2191735.0	201.0	1.0	0	0.0115689239819602	7.887127484290711e-06	0.0	0.0001160218946627		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.95	0.0	4
GCF_001437285.1_ASM143728v1_genomic.fna	0.000131646570923	0.000131646570923		1739506.0	28.0	1.0	0	0.0114914884672885	8.726973075120861e-06	0.0	0.0001162371660621		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9800796812749004	0.0	3
GCF_001438655.1_ASM143865v1_genomic.fna	0.0002639324960753	0.0002197802197802		2038400.0	22.0	1.0	0	0.018786406113072	1.3172503992622674e-05	0.0	0.0002330252394349		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.988877365828364	0.0	4
GCF_001591685.1_ASM159168v1_genomic.fna	0.0003490054522093	0.0003490054522093		2123176.0	139.0	3.0	0	0.0178253104472678	1.2314200579103492e-05	0.0	0.0003081243342447		0.0	0.0		False					0.0	0.0	0.0	0.0	3	4	0.9565480557593544	0.0	19
GCF_001654615.1_ASM165461v1_genomic.fna	0.2142185509410931	0.1049449411204298	0.0036982704116048	1612274.0	53.0	43.0	0	1.868948356802904	0.0014767615415064	0.0040917362681529	0.1723417741154593	0.0054832165758172	0.997423071092921	0.998484159466424		False	102.0	100.50980392156865	0.4177143487941442	0.9490513243839124	17.0	10.0	10.0	46.0	1324	1747	0.9646009219615932	56.0	3766
GCF_001891125.1_ASM189112v1_genomic.fna	0.0002825998995525	0.0001415439911403		2048833.0	2.0	1.0	0	0.0237643029442019	1.6604060389449367e-05	0.0	0.0002495045798588		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9793103448275862	0.0	7
GCF_001936335.1_ASM193633v1_genomic.fna	0.6329162816576749	0.0077703508301289	0.0146826799177678	1610352.0	1.0	1.0	0	10.181517519360405	0.0080237836465361	0.0059545987461126	0.4281422896652009	0.0179995203275629	0.993847116487642	0.9982271352591512		False	7647.0	165.37753367333596	0.2034327069629611	0.8826269220043051	59.0	17.0	16.0	383.0	3891	4522	0.9771929212415672	399.0	10622
GCF_002088015.1_ASM208801v1_genomic.fna	0.0859480020217033	0.0724324512380033	0.0093225991710577	2069542.0	129.0	82.0	0	0.346997972710082	0.0002427247199798	0.0003754453883999	0.0730837714005867	0.0	0.9935649935649936	0.996138996138996		False					5.0	3.0	2.0	12.0	682	708	0.9917717103914024	14.0	1510
GCF_002706375.1_ASM270637v1_genomic.fna	0.0022584085100625	0.0020563621811614		2172769.0	1.0	1.0	0	0.0528659599829855	3.586653593629723e-05	0.0	0.0019921876690474		0.0	0.0		False					0.0	0.0	0.0	0.0	18	23	0.9796085256880984	0.0	66
GCF_002706425.1_ASM270642v1_genomic.fna	0.0001904111389838	0.0001904111389838		2951508.0	1.0	1.0	0	0.0137981078839232	8.031789953193082e-06	0.0	0.0001681189021559		0.0	0.0		False					0.0	0.0	0.0	0.0	2	6	0.9381514757886344	0.0	20
GCF_002871555.1_ASM287155v1_genomic.fna	0.0026482644427841	0.0022373442642812		1980920.0	87.0	9.0	0	0.0591076767623844	4.218191921632328e-05	0.0	0.0023356855346783		0.0	0.0		False					0.0	0.0	0.0	0.0	20	31	0.966577292534352	0.0	74
GCF_002872255.1_ASM287225v1_genomic.fna	0.000207567621155	0.0001843324396824		2582291.0	64.0	1.0	0	0.0159768572518733	9.967078735637982e-06	0.0	0.0001832654143217		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9807665888171452	0.0	5
GCF_002916935.1_ASM291693v1_genomic.fna	4.188543192039794e-05	4.188543192039794e-05		1838348.0	21.0	1.0	0	0.0064791652690404	4.78411915784064e-06	0.0	3.6984152455121766e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.961038961038961	0.0	3
GCF_003072625.1_ASM307262v1_genomic.fna	0.0028676479221048	0.0027150197829549		2044184.0	1.0	1.0	0	0.0562582407221837	3.935025103718652e-05	0.0	0.0025289299703287		0.0	0.0		False					0.0	0.0	0.0	0.0	21	24	0.9801599335053308	0.0	59
GCF_003584685.1_ASM358468v1_genomic.fna	0.0007003393833297	0.0007003393833297		1937632.0	1.0	1.0	0	0.0264560220449844	1.900690576782694e-05	0.0	0.0006182085058092		0.0	0.0		False					0.0	0.0	0.0	0.0	5	5	0.9906441119063112	0.0	17
GCF_003641145.1_ASM364114v1_genomic.fna	8.401293264804798e-05	8.401293264804798e-05		3368529.0	7.0	1.0	0	0.0091673769355592	4.995917700927244e-06	0.0	7.41806680063517e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.939984502130957	0.0	5
GCF_003641185.1_ASM364118v1_genomic.fna	7.681050113949196e-05	7.681050113949196e-05		3671373.0	2.0	1.0	0	0.0087643008562238	4.574322092376625e-06	0.0	6.782137253291687e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9557426539648464	0.0	4
GCF_003946025.1_ASM394602v1_genomic.fna	0.0006350984978289	0.0006350984978289		2605895.0	91.0	1.0	0	0.0252815403730835	1.571618281574431e-05	0.0	0.0005606347591536		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9615763546798032	0.0	19
GCF_003946095.1_ASM394609v1_genomic.fna	0.0001200862219073	0.0001200862219073		2331658.0	67.0	1.0	0	0.010989347417394	7.2175718095615e-06	0.0	0.000106030512312		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	3
GCF_003946115.1_ASM394611v1_genomic.fna	0.0042683084942151	0.0020233104353513	0.0	2738087.0	30.0	1.0	0	0.1073301793042413	6.493437607678122e-05	0.0001015307402577	0.0037618229493149	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	45	46	0.9567781192838664	0.0	94
GCF_003946175.1_ASM394617v1_genomic.fna	0.0207960410812035	0.0011643189554328	0.0053683665053637	2560295.0	55.0	1.0	0	0.7184661969956601	0.0004499832809976	0.0010338652381854	0.0181953334115467	0.0	0.9973554967888176	0.9984888553078958		False					7.0	4.0	4.0	26.0	206	211	0.9942578584667284	30.0	514
GCF_003946385.1_ASM394638v1_genomic.fna	0.000105237414124	0.000105237414124		2698660.0	152.0	1.0	0	0.0103162529796584	6.315503673238634e-06	0.0	9.292031931118494e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	4
GCF_003946395.1_ASM394639v1_genomic.fna	6.10680507777163e-05	6.10680507777163e-05		2718279.0	54.0	1.0	0	0.0078299354465868	4.758561793937311e-06	0.0	5.392163501305447e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	2
GCF_003946445.1_ASM394644v1_genomic.fna	9.2486599317113e-05	9.2486599317113e-05		3038278.0	127.0	1.0	0	0.0096569978203453	5.563542786564089e-06	0.0	8.166233264716993e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9857651245551602	0.0	3
GCF_003946655.1_ASM394665v1_genomic.fna	0.3789606617367065	0.0047426585789756	0.017735347563434	2639237.0	50.0	2.0	0	8.063311112577512	0.0049727729658205	0.0028663587241312	0.2843916538841554	0.0176614920699605	0.9951090548578982	0.9998678122934568		False	6913.0	157.8164328077535	0.2106281169230932	0.8931201564485513	37.0	1.0	1.0	377.0	3813	4456	0.9639570258091548	378.0	10455
GCF_003946675.1_ASM394667v1_genomic.fna	0.0048976638118548	0.0026272402362176	0.0065303236071146	2393386.0	77.0	3.0	0	0.1319556937571305	8.557040331320888e-05	0.000213505051003	0.0043152993683289	0.0	0.98825831702544	0.9980430528375732		False					6.0	1.0	1.0	6.0	45	47	0.9834900566756316	7.0	103
GCF_003946725.1_ASM394672v1_genomic.fna	0.0005347343775104	0.0004766957025192		2825702.0	41.0	2.0	0	0.025542478911008	1.521706879581306e-05	0.0	0.0004720590004149		0.0	0.0		False					0.0	0.0	0.0	0.0	7	8	0.993428440239155	0.0	20
GCF_003950295.1_ASM395029v1_genomic.fna	0.0002181297887496	0.0001513942764573		2622292.0	89.0	1.0	0	0.0188137062224484	1.1657701415016293e-05	0.0	0.0001925900556197		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9879310344827584	0.0	6
GCF_004101845.1_ASM410184v1_genomic.fna	0.0004497733132065	0.0002478449231706		1916521.0	2.0	1.0	0	0.0308330508769781	2.2274355541693675e-05	0.0	0.0003970709820046		0.0	0.0		False					0.0	0.0	0.0	0.0	3	5	0.9722542460113226	0.0	17
GCF_004354555.1_ASM435455v1_genomic.fna	0.0008992094111831	0.0008992094111831		1844954.0	10.0	5.0	0	0.0299895800670917	2.2090892113122064e-05	0.0	0.0007936867739698		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.99550243977175	0.0	19
GCF_004521965.1_ASM452196v1_genomic.fna	0.0001432683999158	0.0001432683999158		2010213.0	101.0	1.0	0	0.0120292031329583	8.527250301917873e-06	0.0	0.0001264979955793		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.943196143863552	0.0	6
GCF_004745525.1_ASM474552v1_genomic.fna	0.0005777118536248	0.0004466408342728		2601643.0	68.0	1.0	0	0.0302621707531838	1.8811109758179836e-05	0.0	0.0005099894778857		0.0	0.0		False					0.0	0.0	0.0	0.0	6	7	0.9862049272294644	0.0	32
GCF_004766315.1_ASM476631v1_genomic.fna	0.0001146703565841	0.0001146703565841		2215045.0	95.0	1.0	0	0.0107540270239675	7.256891081030649e-06	0.0	0.0001012487988582		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	4
GCF_004771295.1_ASM477129v1_genomic.fna	0.0004807672050191	0.0004807672050191		2373290.0	4.0	1.0	0	0.0219248267034354	1.4234232838428296e-05	0.0	0.000424427347252		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9879159104658196	0.0	17
GCF_005405145.1_ASM540514v1_genomic.fna	0.0001529744104634	0.0001529744104634		1751927.0	45.0	1.0	0	0.0123992211512555	9.39193183423729e-06	0.0	0.0001350672820324		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9505015673981192	0.0	14
GCF_005405165.1_ASM540516v1_genomic.fna	0.000100843643161	0.000100843643161		2845990.0	99.0	1.0	0	0.010076697427617	5.994012128342187e-06	0.0	8.904097252848686e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9827586206896552	0.0	4
GCF_005405465.1_ASM540546v1_genomic.fna	0.0003904562564917	0.0002527077457709		1974613.0	43.0	1.0	0	0.0258594777218974	1.844279195186733e-05	0.0	0.0003447134471445		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9595942643656477	0.0	8
