genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
GCF_000159215.1_ASM15921v1_genomic.fna	0.0014831240409104	0.000995176767068		1867005.0	74.0	2.0	0	0.0505495532744319	3.714265231888803e-05	0.0	0.0013087413781863		0.0	0.0		False					0.0	0.0	0.0	0.0	10	12	0.9530384550606898	0.0	30
GCF_000159315.1_ASM15931v1_genomic.fna	0.000304295528289	0.0001554553242346		2721039.0	113.0	1.0	0	0.0262525161734356	1.5981395990504125e-05	0.0	0.000268656856761		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9977011494252874	0.0	7
GCF_000159355.1_ASM15935v1_genomic.fna	0.0235653038839111	0.0097995000278011	0.0003790522486132	1780499.0	32.0	6.0	0	0.3576723901823108	0.0002685323507974	0.0011463078608861	0.0205931673052589	0.0	0.997060264576188	0.997060264576188		False					6.0	6.0	6.0	1.0	154	158	0.9911036121642172	7.0	344
GCF_000159435.1_ASM15943v1_genomic.fna	0.240995732241287	0.141518388862492	0.0013374713491871	1877332.0	112.0	10.0	0	0.7697669908705063	0.0005651912166804	0.0050332066997206	0.1916815942552314	0.0	0.9967192295481004	0.9973542173775004		False					31.0	25.0	25.0	14.0	1629	1663	0.9906952083022456	39.0	3482
GCF_000160575.1_ASM16057v1_genomic.fna	0.0001434181907795	0.0001434181907795		1980223.0	13.0	1.0	0	0.0119827426392679	8.520882752382419e-06	0.0	0.000126630244172		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9551724137931036	0.0	2
GCF_000160835.1_ASM16083v1_genomic.fna	0.0023366231041262	0.0018368176417866		2302896.0	20.0	5.0	0	0.0583473975135828	3.848237984138309e-05	0.0	0.0020611111881027		0.0	0.0		False					0.0	0.0	0.0	0.0	20	29	0.9700000046945828	0.0	70
GCF_000160855.1_ASM16085v1_genomic.fna	0.0057844719986617	0.0018271963226436	0.0015650982561619	2020582.0	49.0	7.0	0	0.1797239050283271	0.0001267428474443	0.0004078032962779	0.0050946667128216	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	44	47	0.9826506782823016	0.0	112
GCF_000161935.1_ASM16193v1_genomic.fna	0.0053869763458604	0.0030617170067254	0.0010389610157385	1725829.0	12.0	5.0	0	0.1157678415846249	8.818431870324509e-05	0.0001784649579998	0.0047454049317711	0.0	0.9870129870129858	0.9870129870129858		False					4.0	4.0	4.0	0.0	33	38	0.9735926811394328	4.0	79
GCF_000166715.1_ASM16671v1_genomic.fna	0.00137742102437	0.0003964683660649	0.0022732067208752	1957281.0	43.0	1.0	0	0.081123183770809	5.811257959972681e-05	0.0001210863437595	0.00121552341674	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	11	11	0.9909340949128328	0.0	23
GCF_000178475.1_ASM17847v1_genomic.fna	0.00075934283745	0.00075934283745		1540806.0	73.0	4.0	0	0.0276770515206088	2.2403371790110423e-05	0.0	0.0006702749907584		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9619168624736484	0.0	23
GCF_000193635.1_ASM19363v1_genomic.fna	0.0008667488977965	0.0007420647606819		2317857.0	72.0	6.0	0	0.033236870106227	2.189623087294365e-05	0.0	0.0007650464793512		0.0	0.0		False					0.0	0.0	0.0	0.0	7	8	0.977632985832665	0.0	19
GCF_000260435.1_ASM26043v1_genomic.fna	0.0001456438971348	9.96680090768619e-05		3110326.0	113.0	1.0	0	0.0154688865239508	8.80269157374428e-06	0.0	0.0001285952920866		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9890592722072143	0.0	8
GCF_000277645.1_ASM27764v1_genomic.fna	0.0001596353835297	0.0001596353835297		1728940.0	17.0	1.0	0	0.0126461197502739	9.627087081349757e-06	0.0	0.0001409481095385		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996415770609319	0.0	10
GCF_000296835.1_ASM29683v1_genomic.fna	0.0002479079525033	0.0002479079525033		1928135.0	36.0	2.0	0	0.0157726102752024	1.1380133341459711e-05	0.0	0.0002188787646076		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9879310344827584	0.0	7
GCF_000296855.1_ASM29685v1_genomic.fna	0.0128171599776253	0.0087314016008866	0.0030315501209148	1927182.0	96.0	31.0	0	0.1665707540199321	0.0001205901204279	0.0002521816828924	0.0112537496888099	0.0	0.9958847736625516	0.9958847736625516		False					2.0	2.0	2.0	0.0	99	126	0.9788171476341114	2.0	298
GCF_000297025.1_ASM29702v1_genomic.fna	0.1178703871841998	0.0041125266217346	0.0055784852178876	1905398.0	30.0	6.0	0	3.2773504706619976	0.0023780173134969	0.0016972831922779	0.0988463938971692	0.0048209562508706	0.997835497835498	0.9984539270253556		False	382.0	103.6780104712042	0.2937083000284461	0.892120992133779	7.0	5.0	5.0	63.0	854	861	0.9837098435274164	68.0	1810
GCF_000297375.1_ASM29737v1_genomic.fna	0.0001443801040233	0.0001443801040233		2008587.0	106.0	1.0	0	0.0120788639082239	8.568108847712415e-06	0.0	0.0001274795056498		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	2
GCF_000423265.1_ASM42326v1_genomic.fna	0.046187918893647	0.0382129219010514	0.0	1720753.0	47.0	38.0	0	0.2585266181406864	0.0001976221372152	0.0001638817424697	0.0399634596529243	0.0	0.982269503546099	0.982269503546099		False					5.0	5.0	5.0	0.0	288	314	0.9842228821826834	5.0	647
GCF_000428925.1_ASM42892v1_genomic.fna	5.659795953874701e-05	5.659795953874701e-05		2862294.0	39.0	1.0	0	0.0075332193974649	4.458780825670502e-06	0.0	4.997474949330893e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	2
GCF_000614735.1_ASM61473v1_genomic.fna	0.1962487505042282	0.024527641087486	0.0051807256447786	1918774.0	74.0	44.0	0	5.061965829313809	0.003668502475131	0.0037867930251295	0.1591043008157353	0.0030090126262193	0.9961464354527938	0.9991742361684558		False	231.0	122.45887445887446	0.4010064801807816	0.9487027375928232	28.0	6.0	6.0	80.0	1363	1401	0.98605867981491	86.0	2954
GCF_000615285.1_ASM61528v1_genomic.fna	0.0130617883033656	0.0080888474929776	0.0035106197917629	1902496.0	35.0	16.0	0	0.1854049009976728	0.0001346665978709	0.0003327208046692	0.011467302548583	0.0	0.9889415481832542	0.9889415481832542		False					7.0	7.0	7.0	0.0	92	107	0.9789292622570984	7.0	242
GCF_000615765.1_ASM61576v1_genomic.fna	0.0206012357531008	0.0011700281939339	0.0022207332301406	2242681.0	158.0	3.0	0	0.7745844156582135	0.0005209145963137	0.0007593589993405	0.018026435616723	0.0	0.997651203758074	0.9982384028185556		False					4.0	3.0	3.0	7.0	166	169	0.9860861194016484	10.0	429
GCF_000615805.1_ASM61580v1_genomic.fna	0.0002747403964233	0.0002177993816205		2107444.0	71.0	1.0	0	0.0197783271634283	1.3670353110954611e-05	0.0	0.0002425663460674		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9948275862068964	0.0	5
GCF_000615845.1_ASM61584v1_genomic.fna	0.0008546654839295	0.0008546654839295		1667319.0	82.0	4.0	0	0.0293668277909943	2.285568727611924e-05	0.0	0.0007543849308109		0.0	0.0		False					0.0	0.0	0.0	0.0	5	23	0.9541358284296816	0.0	67
GCF_000702165.1_ASM70216v1_genomic.fna	0.7624703383347508	0.0050759127168571	0.0084964312724963	2411783.0	91.0	3.0	0	13.620551066038985	0.0088038072116093	0.0049117188403766	0.4899575435306582	0.008823842724898	0.99848049974675	0.9997467499577916		False	2549.0	135.74029030992546	0.4794002817906633	0.9225221837702762	18.0	3.0	3.0	275.0	6586	12704	0.9478953140969	278.0	32240
GCF_000740055.1_ASM74005v1_genomic.fna	0.0245711392317971	0.0010438649017358	0.0004880733472427	1860394.0	93.0	1.0	0	0.9110175747734244	0.0006712840776464	0.0008756209706115	0.0214626438710107	0.0	0.996316758747698	0.996316758747698		False					6.0	6.0	6.0	1.0	163	164	0.9952405783979308	7.0	346
GCF_000785105.2_ASM78510v2_genomic.fna	0.0001378908896586	0.0001378908896586		2095860.0	1.0	1.0	0	0.0117424457330727	8.111445478221132e-06	0.0	0.0001217502434059		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9448275862068966	0.0	12
GCF_000829035.1_ASM82903v1_genomic.fna	0.001493470086195	0.0004582802594203	0.0047026887961796	3017804.0	3.0	1.0	0	0.0885164232362474	5.0959081463258256e-05	0.0001159783736782	0.0013178649384154	0.0	0.9971428571428558	0.9971428571428558		False					1.0	1.0	1.0	3.0	17	18	0.9919704092176048	4.0	42
GCF_000829395.1_ASM82939v1_genomic.fna	0.0001208038370631	0.0001208038370631		2400586.0	3.0	1.0	0	0.0109917895419157	7.095191812651827e-06	0.0	0.0001066640991072		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	10
GCF_000831645.3_ASM83164v3_genomic.fna	0.0014871630948473	0.000360861020846	0.0006127450980392	2790548.0	1.0	1.0	0	0.0911435453451149	5.456282033955378e-05	0.0001279318614121	0.0013123031888551	0.0	0.9607843137254696	0.9607843137254696		False					14.0	14.0	14.0	0.0	16	19	0.9661436969287184	14.0	45
GCF_001311075.1_ASM131107v1_genomic.fna	8.368336531060995e-05	8.368336531060995e-05		3453494.0	176.0	1.0	0	0.0091944521190084	4.97303152917687e-06	0.0	7.388968159227627e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	3
GCF_001433855.1_ASM143385v1_genomic.fna	0.0046891455756822	0.0005726552857658	0.0008901967700338	2474438.0	11.0	1.0	0	0.225867978394324	0.0001436513176163	0.0003956453950351	0.0041319554273515	0.0	0.9867211440245144	0.9867211440245144		False					13.0	13.0	13.0	1.0	42	43	0.9824512642339908	14.0	96
GCF_001434055.1_ASM143405v1_genomic.fna	0.0001105495229348	0.0001105495229348		2614213.0	133.0	1.0	0	0.0105675668918432	6.569395782007592e-06	0.0	9.76104645400433e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.993103448275862	0.0	3
GCF_001434255.1_ASM143425v1_genomic.fna	8.2787066452565e-05	8.2787066452565e-05		3261379.0	109.0	1.0	0	0.009128921988949	5.071953641103671e-06	0.0	7.309830786605964e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9896551724137932	0.0	2
GCF_001434335.1_ASM143433v1_genomic.fna	0.0005528849623951	0.0002559919930323		2078190.0	108.0	3.0	0	0.0393616621053761	2.7447302869200683e-05	0.0	0.0004880782728238		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.986107902986306	0.0	17
GCF_001434365.1_ASM143436v1_genomic.fna	0.0006037454942246	0.0003245943517336		1848461.0	66.0	1.0	0	0.0377208303107637	2.784405252150812e-05	0.0	0.0005329651949673		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9659374613768384	0.0	9
GCF_001434465.1_ASM143446v1_genomic.fna	0.0135349699326794	0.0110548712602877		2031774.0	75.0	29.0	0	0.1394201482566307	9.817412313881568e-05	0.0	0.0118802443924813		0.0	0.0		False					0.0	0.0	0.0	0.0	100	119	0.9738884857485102	0.0	248
GCF_001434475.1_ASM143447v1_genomic.fna	0.0004363872267157	0.0003707594156107		2651315.0	81.0	1.0	0	0.023894346333033	1.4719581076861074e-05	0.0	0.0003852556911506		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9948275862068964	0.0	8
GCF_001434535.1_ASM143453v1_genomic.fna	0.0076194589258722	0.0009211854571834	0.0016912882515847	1880186.0	58.0	1.0	0	0.3340081604973684	0.0002443434201381	0.0004861221177053	0.0067054000316859	0.0	0.9934354485776804	0.9934354485776804		False					6.0	6.0	6.0	0.0	53	60	0.9478890448739964	6.0	153
GCF_001434575.1_ASM143457v1_genomic.fna	0.0001850674794319	9.25337397159916e-05		3133992.0	147.0	1.0	0	0.0164483632044713	9.335132578275543e-06	0.0	0.0001634012329024		0.0	0.0		False					0.0	0.0	0.0	0.0	2	5	0.9617816091954025	0.0	11
GCF_001434695.1_ASM143469v1_genomic.fna	0.0009079916469798	0.0005891884856095		1590323.0	28.0	2.0	0	0.0411594843312435	3.269590640514961e-05	0.0	0.0008014353033204		0.0	0.0		False					0.0	0.0	0.0	0.0	5	14	0.974072483331288	0.0	32
GCF_001434735.1_ASM143473v1_genomic.fna	0.0002370581573142	0.0001185290786571		2446657.0	90.0	1.0	0	0.0218534481655165	1.402287200092689e-05	0.0	0.0002093004465132		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9586206896551724	0.0	4
GCF_001434895.1_ASM143489v1_genomic.fna	0.0027278957592794	0.0005668732362429	0.0013064169264459	2751938.0	31.0	1.0	0	0.1359374627835844	8.203698514776476e-05	0.000279802815325	0.0024058332884648	0.0	0.9636363636363634	0.9649350649350648		False					28.0	27.0	27.0	1.0	27	58	0.9439567071025484	28.0	144
GCF_001434935.1_ASM143493v1_genomic.fna	0.0001060897370277	0.0001060897370277		2686405.0	164.0	1.0	0	0.0103628919152564	6.361549515940196e-06	0.0	9.367285022010564e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	5
GCF_001435035.1_ASM143503v1_genomic.fna	0.0013688945193033	0.0003176705439748	0.0015616693565149	3125880.0	335.0	2.0	0	0.1024260680799621	5.856381397068045e-05	0.0001337223437879	0.0012080036360173	0.0	0.9952153110047848	0.9952153110047848		False					2.0	2.0	2.0	2.0	15	15	0.9719800813878774	4.0	36
GCF_001435325.1_ASM143532v1_genomic.fna	0.0001442933234484	0.0001442933234484		2009795.0	55.0	1.0	0	0.0120443499122866	8.519210427229756e-06	0.0	0.0001274028881675		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9586206896551724	0.0	9
GCF_001435345.1_ASM143534v1_genomic.fna	0.0012011079216155	0.0010368025943451		1667627.0	68.0	4.0	0	0.0385792134795949	2.9997302548136664e-05	0.0	0.0010600160804018		0.0	0.0		False					0.0	0.0	0.0	0.0	7	7	0.9762957157784744	0.0	26
GCF_001435575.1_ASM143557v1_genomic.fna	0.0001076814367228	0.0001076814367228		2693129.0	79.0	1.0	0	0.0104069772666615	6.360244570552033e-06	0.0	9.507818840881475e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	2
GCF_001435585.1_ASM143558v1_genomic.fna	0.0001350788216654	0.0001350788216654		3309179.0	101.0	2.0	0	0.0107057040336738	5.903162637666701e-06	0.0	0.0001192674865982		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9701149425287356	0.0	7
GCF_001435755.1_ASM143575v1_genomic.fna	0.0001242432019837	0.0001242432019837		2326083.0	457.0	1.0	0	0.011371372190744	7.606852742346704e-06	0.0	0.0001097007297865		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9896551724137932	0.0	4
GCF_001435775.1_ASM143577v1_genomic.fna	0.2390067536697603	0.1037883481418925	0.0055494854248627	2151571.0	88.0	51.0	0	3.1488814004778543	0.0021555700899579	0.0031990578047389	0.1902607230917162	0.002364959329659	0.9927357257010024	0.994188580560802		False	166.0	122.48795180722892	0.4182602369909152	0.937094090597098	50.0	40.0	40.0	69.0	1880	1952	0.9867998863546272	109.0	4091
GCF_001435835.1_ASM143583v1_genomic.fna	0.0003055674387337	0.0001527837193668		1898108.0	96.0	1.0	0	0.02484521267523	1.8125503373789445e-05	0.0	0.0002697796513254		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9896551724137932	0.0	11
GCF_001435935.1_ASM143593v1_genomic.fna	0.0038868444345211	0.0028342716116325	0.0	2006512.0	150.0	10.0	0	0.0827289016411857	5.884473895185956e-05	1.7941582208329656e-05	0.0034262007687292	0.0	0.9722222222222222	0.9722222222222222		False					1.0	1.0	1.0	0.0	29	35	0.971999624971896	1.0	84
GCF_001435955.1_ASM143595v1_genomic.fna	0.1607605362854149	0.0904816450712977	0.0025274981223756	1982601.0	62.0	35.0	0	0.8145018217069548	0.0005802790650214	0.0036527773364383	0.1323367093174112	0.0	0.9930958298812482	0.9940624136978736		False					50.0	43.0	43.0	30.0	1241	1308	0.9824466004639826	73.0	2763
GCF_001436025.1_ASM143602v1_genomic.fna	0.0003801638741404	0.0002550691104209		2254291.0	91.0	1.0	0	0.024312453099817	1.62586372371735e-05	0.0	0.0003356283650607		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9942528735632185	0.0	11
GCF_001436035.1_ASM143603v1_genomic.fna	0.0007038743125656	0.0004002422561647		1231754.0	68.0	1.0	0	0.0388478413381332	3.5197836677039536e-05	0.0	0.0006213279138157		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.993103448275862	0.0	7
GCF_001436045.1_ASM143604v1_genomic.fna	0.0011975232726764	0.0010573507508747		1733578.0	26.0	3.0	0	0.0384820988064932	2.9271131525533654e-05	0.0	0.0010568541855952		0.0	0.0		False					0.0	0.0	0.0	0.0	8	8	0.9890552976084198	0.0	27
GCF_001436215.1_ASM143621v1_genomic.fna	0.0935595595459408	0.0661686891234357	0.0021782205868977	2058058.0	72.0	43.0	0	0.448389901568442	0.0003136547143038	0.001187041375899	0.0792926918141393	0.0	0.994269340974212	0.9963160049119936		False					14.0	9.0	9.0	7.0	703	739	0.982967139197311	16.0	1554
GCF_001436305.1_ASM143630v1_genomic.fna	0.0009964075667764	0.0004551834009786		2161766.0	105.0	2.0	0	0.0512635652076986	3.503678988777675e-05	0.0	0.0008794409464001		0.0	0.0		False					0.0	0.0	0.0	0.0	8	10	0.9691810344827586	0.0	29
GCF_001436315.1_ASM143631v1_genomic.fna	0.9849422145209298	0.3448134691162172	0.0056383038000657	1680526.0	24.0	19.0	0	5.6350383949650205	0.0043530685377888	0.0338382149398461	0.5809244124384956	0.0013349420133385	0.9912073998522845	0.9937748390954172		False	680.0	136.9970588235294	0.5220066299081348	0.9692612350167732	500.0	354.0	360.0	464.0	6077	6723	0.98250930298241	824.0	14118
GCF_001436555.1_ASM143655v1_genomic.fna	0.0001844536820209	0.0001844536820209		1566789.0	9.0	1.0	0	0.0135879260095655	1.0861696599006e-05	0.0	0.0001628593382024		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9586206896551724	0.0	4
GCF_001436695.1_ASM143669v1_genomic.fna	0.0007008688531852	0.0005668870693699		1873389.0	52.0	3.0	0	0.0324858962806744	2.3800705173222115e-05	0.0	0.0006186757385565		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9799796995354204	0.0	25
GCF_001436755.1_ASM143675v1_genomic.fna	6.437609595111725e-05	6.437609595111725e-05		2407726.0	36.0	1.0	0	0.0080352356992006	5.186155136275178e-06	0.0	5.6842477130003566e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9563953488372092	0.0	5
GCF_001436775.1_ASM143677v1_genomic.fna	0.0003646512848595	0.0001829565270056		1585076.0	123.0	1.0	0	0.027191556519417	2.176735503465963e-05	0.0	0.0003219352522528		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.996551724137931	0.0	4
GCF_001437055.1_ASM143705v1_genomic.fna	0.0010564088296095	0.0003523387700825		1646143.0	11.0	2.0	0	0.0593730493628765	4.6306942732484064e-05	0.0	0.0009323740654796		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9701149425287356	0.0	20
GCF_001437155.1_ASM143715v1_genomic.fna	0.0003389336719934	0.0002289648776904		2437055.0	78.0	3.0	0	0.0237140333152288	1.5239380545556844e-05	0.0	0.0002992336530474		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9936781609195404	0.0	15
GCF_001437255.1_ASM143725v1_genomic.fna	4.0607098942162175e-05	4.0607098942162175e-05		2191735.0	201.0	1.0	0	0.0064314931732986	4.3846780090568654e-06	0.0	3.585542554473964e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9551724137931036	0.0	4
GCF_001437405.1_ASM143740v1_genomic.fna	8.669091063493916e-05	8.669091063493916e-05		2260906.0	66.0	1.0	0	0.0093376877506903	6.22830241176098e-06	0.0	7.654514436161719e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	0.0	3
GCF_001437435.1_ASM143743v1_genomic.fna	0.0002801327442817	0.0001400663721408		2070447.0	52.0	1.0	0	0.0237279303802202	1.6531847878858826e-05	0.0	0.0002473266229277		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.993103448275862	0.0	4
GCF_001591845.1_ASM159184v1_genomic.fna	0.0028768346533529	0.0007027148113256	0.0	1955274.0	18.0	3.0	0	0.1421500868592408	0.0001017521518399	0.0002536728867667	0.0025370213068169	0.0	0.997983870967742	0.997983870967742		False					1.0	1.0	1.0	0.0	22	24	0.9841052488656	1.0	50
GCF_001654615.1_ASM165461v1_genomic.fna	0.4598870911520002	0.1463944714111869	0.0054093483473861	1612274.0	53.0	46.0	0	3.630786103609625	0.002868888946947	0.0137383596088505	0.3337433361242691	0.0015908764012741	0.9855530474040632	0.9886230248306996		False	288.0	107.10069444444444	0.3023066011291346	0.9145900334858672	320.0	252.0	249.0	217.0	2728	3273	0.970427704055107	466.0	6909
GCF_001891125.1_ASM189112v1_genomic.fna	0.0001415439911403	0.0001415439911403		2048833.0	2.0	1.0	0	0.0118975454645402	8.312785939620594e-06	0.0	0.000124975534084		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.993103448275862	0.0	3
GCF_001936335.1_ASM193633v1_genomic.fna	1.3043632696453944	0.0060291166154977	0.0204926828856486	1610352.0	1.0	1.0	0	25.93532962962724	0.0204389447205705	0.0049250101841088	0.6839177350314729	0.0206411983225777	0.9871390745177152	0.9996217374858152		False	9585.0	149.62430881585811	0.1468876036934883	0.8309828758991151	102.0	3.0	3.0	448.0	7535	9461	0.9677850224642568	451.0	22333
GCF_002088015.1_ASM208801v1_genomic.fna	0.5040028180148072	0.252199278874263	0.0038617243246794	2069542.0	129.0	103.0	0	1.8259524038815025	0.0012772518019838	0.013230946750537	0.3591978245309862	0.0002177465463965	0.9940837046234752	0.9963114454751296		False	3.0	124.66666666666669	0.0095691609977323	1.0	162.0	101.0	101.0	144.0	4038	4181	0.9893858663993614	245.0	8957
GCF_002706375.1_ASM270637v1_genomic.fna	0.0219540135191545	0.0114885659727288	0.0050283346542423	2172769.0	1.0	1.0	0	0.2539440108954193	0.000172286514716	0.0006471005431318	0.0191987054777343	0.0	0.9971550497866286	0.9978662873399714		False					4.0	3.0	3.0	11.0	190	224	0.9787007292417548	14.0	536
GCF_002706425.1_ASM270642v1_genomic.fna	0.0006444163458137	0.0005675065085373		2951508.0	1.0	1.0	0	0.0282466774217145	1.6442209456207342e-05	0.0	0.000568857772384		0.0	0.0		False					0.0	0.0	0.0	0.0	7	7	0.9878157122924912	0.0	25
GCF_002871555.1_ASM287155v1_genomic.fna	0.0103174282656543	0.0054777578095026	0.0009467455762377	1980920.0	87.0	10.0	0	0.1708498265974942	0.0001219261858764	0.0004265694727702	0.0090689162094662	0.0	0.9952662721893492	0.9964497041420118		False					4.0	3.0	3.0	1.0	72	103	0.9621861811025016	4.0	233
GCF_002872255.1_ASM287225v1_genomic.fna	0.0001123033771174	0.0001123033771174		2582291.0	64.0	1.0	0	0.0106230919179146	6.627160266413439e-06	0.0	9.915896541945468e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.996551724137931	0.0	2
GCF_002911475.1_ASM291147v1_genomic.fna	0.0004292857378264	0.0003375977406725		2366722.0	82.0	4.0	0	0.0246540140173168	1.6081407168559096e-05	0.0	0.0003789874725985		0.0	0.0		False					0.0	0.0	0.0	0.0	5	22	0.9550048087704606	0.0	64
