genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCA_009809575.1_ASM980957v1_genomic.fna	0.0014670487454982	0.0009768484382857	0.0025720165835486	1970623.0	6.0	4.0	0	0.0617346745660798	4.3990588363042366e-05	5.4805003290821975e-05	0.001294565368638	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	19	31	0.9616482798652836	78	0.0
GCA_014651235.1_ASM1465123v1_genomic.fna	0.0045339839563922	0.0019134188580012	0.0010238568397731	1648881.0	58.0	2.0	0	0.1579860462202963	0.0001234688070766	0.0001764833241452	0.0039955044800663	0.0	0.9896907216494844	0.9896907216494844		False					3.0	3.0	3.0	0.0	43	47	0.9638416828854064	139	3.0
GCA_900112995.1_IMG-taxon_2597490368_annotated_assembly_genomic.fna	0.0821678104496868	0.0091190297454572	0.0199777549987484	2817405.0	50.0	7.0	0	2.2620950824030897	0.0013500765641265	0.0033296597400799	0.0699846397999356	0.0026646768922704	0.9756955548448992	0.9848630209998932		False	171.0	53.280701754385966	0.1345571805880613	0.8851070217270299	228.0	142.0	138.0	329.0	1243	1968	0.9342022797329108	4668	467.0
GCA_900554745.1_UMGS1753_genomic.fna	7.990724612737984e-05	7.990724612737984e-05		1301509.0	201.0	1.0	0	0.0090800453361573	8.084951924015719e-06	0.0	7.055560916635617e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9702970297029704	4	0.0
GCA_900557215.1_UMGS2022_genomic.fna	1.998289541697544	0.6193498418348826	0.0051423229329847	1195586.0	44.0	44.0	1	7.61898323375357	0.0069937643278591	0.0663197795892557	0.8287258286651119	0.0019650645933756	0.9868333102117516	0.9897844648194624		False	1239.0	79.74334140435835	0.3226949561281949	0.9415523430664074	1044.0	810.0	800.0	786.0	12086	15899	0.975433443225242	35477	1586.0
GCF_000014425.1_ASM1442v1_genomic.fna	0.9267715745687196	0.0453815536645621	0.0028862380582445	1894360.0	1.0	1.0	0	7.900533109029102	0.0057404796472255	0.0249978884689288	0.5588363131222369	0.0021040544641722	0.9903494879104636	0.992461197339246		False	687.0	61.23580786026201	0.4242942344903852	0.9790084136046516	457.0	357.0	338.0	314.0	9562	11321	0.9798765332993292	25404	652.0
GCF_000014445.1_ASM1444v1_genomic.fna	0.0007361148647508	0.0006840858036297		2075763.0	2.0	2.0	0	0.0289791795213898	2.0115885502904752e-05	0.0	0.0006497782282094		0.0	0.0		False					0.0	0.0	0.0	0.0	9	19	0.9767433221236312	49	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	4.852707367107118	0.4263129257688218	0.0042877604961637	1999618.0	1.0	1.0	0	13.312554758068172	0.0094147700470954	0.2310531311480493	0.9862255603723028	0.0052833917548217	0.9881411546736274	0.9909808708751608		False	3229.0	78.10250851656859	0.3636079689205329	0.9780465818526572	5479.0	4167.0	4136.0	3976.0	49433	54453	0.9822075903459504	115874	8112.0
GCF_000092505.1_ASM9250v1_genomic.fna	0.0007969408888721	0.0007969408888721		2101787.0	6.0	5.0	0	0.0282269430824071	1.9475724129001857e-05	0.0	0.0007034512669376		0.0	0.0		False					0.0	0.0	0.0	0.0	8	18	0.9549523567979854	66	0.0
GCF_000146325.1_ASM14632v1_genomic.fna	0.0050966967208093	0.0038407948829206	0.0	1942827.0	4.0	1.0	0	0.0909705316566123	6.527895790768058e-05	3.0882832079233e-06	0.004490271654285	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	55	81	0.934191809536865	216	0.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.1209943197795399	0.0065404216914255	0.0125154492396401	1867005.0	74.0	20.0	0	1.7031896996882123	0.0012514647262101	0.0036834395194442	0.1013287400091543	0.004456677003216	0.980078522611604	0.9861858368474624		False	343.0	45.81632653061224	0.595069428282421	0.9818315142135582	137.0	95.0	92.0	213.0	1323	1900	0.9586427319930436	7529	305.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.1026953307174208	0.0006912800588304	0.0050956020920962	2721039.0	113.0	4.0	0	7.148218944008005	0.0043515264143179	0.0003902920906315	0.0866900556970713	0.0032023238039863	0.9981167608286252	1.0		False	105.0	15.085714285714284	0.766195013286727	0.9731800766283524	2.0	0.0	0.0	17.0	1394	1413	0.9778372611302842	3036	17.0
GCF_000159355.1_ASM15935v1_genomic.fna	61.24509140415131	0.8705093347426761	0.0042775677876604	1780499.0	32.0	18.0	45	75.55059863127565	0.0567216827786799	0.8019959573130904	1.0	0.0037343969476046	0.9931545365988936	0.9959403425743004		False	38066.0	73.93582199337992	0.4652293722540448	0.960636688757708	9775.0	5797.0	5702.0	15856.0	554655	571279	0.9717392181501476	1191337	21558.0
GCF_000159435.1_ASM15943v1_genomic.fna	9.06316410736087	0.8639516079201761	0.0030454234683195	1877332.0	112.0	77.0	9	8.801225032027656	0.0064621828983656	0.7549655575039471	0.999665466624736	0.0022297939313916	0.9972052908268488	0.9986432149103838		False	2150.0	63.413023255813954	0.2807272641660259	0.922000405893202	3961.0	1923.0	1910.0	7551.0	88189	92686	0.9722867044687284	214816	9461.0
GCF_000160575.1_ASM16057v1_genomic.fna	0.043079491552214	0.0344951048442523	0.0033096472632975	1980223.0	13.0	10.0	0	0.3027358717869396	0.0002152743279308	0.0004762089926235	0.037324788091434	0.0	0.9904559915164364	0.9925768822905616		False					9.0	7.0	7.0	5.0	448	523	0.9811383986578412	1111	12.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.2116113797583563	0.0418785737610382	0.004378008397981	2302896.0	20.0	12.0	0	2.521718609717641	0.0016631715813828	0.0119371434923678	0.1704342006001514	0.0002984704899367	0.9858493997817388	0.9880320116405964		False	7.0	30.285714285714285	0.703775743707094	1.0	389.0	329.0	328.0	179.0	2604	3472	0.9669144799891431	7802	507.0
GCF_000160855.1_ASM16085v1_genomic.fna	1.4711177274666407	0.083054783225823	0.0063528869057398	2020582.0	49.0	24.0	0	11.245103458339342	0.0079301439165321	0.0475744117288978	0.7271947077214762	0.0067560738346655	0.9857481691078562	0.9895868009320904		False	2472.0	54.15008090614887	0.4060802874708649	0.9626711010312596	1370.0	1001.0	997.0	1424.0	16153	22325	0.9594170823991004	51108	2421.0
GCF_000160875.1_ASM16087v1_genomic.fna	0.0228004718040713	0.003850040191007	0.0031821157383379	1277649.0	12.0	3.0	0	0.6907834320165492	0.0006117086013109	0.0011082856089583	0.0199315047062014	0.0144346002396849	0.9590395480225984	0.9632768361581916		False	10.0	55.8	1.0	1.0	58.0	52.0	51.0	13.0	168	501	0.947083613444413	1208	64.0
GCF_000161935.1_ASM16193v1_genomic.fna	0.226917614665184	0.0318438269376629	0.0035393860597861	1725829.0	12.0	8.0	0	2.123193304821433	0.0016173088527706	0.0123169792604017	0.1815706920839912	0.0	0.989885684715623	0.9914381145034576		False	84.0	23.214285714285715	0.7633124874564104	1.0	215.0	182.0	177.0	134.0	2039	2529	0.9712645800798804	5572	311.0
GCF_000165675.1_ASM16567v1_genomic.fna	7.687750423894007e-05	7.687750423894007e-05		1638971.0	30.0	1.0	0	0.0087831983216158	6.872852005178237e-06	0.0	6.788053225537105e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	20	0.9502500831396818	58	0.0
GCF_000166715.1_ASM16671v1_genomic.fna	0.0169704809886776	0.0023798320220755	0.0088042297132939	1957281.0	43.0	8.0	0	0.8127425601849766	0.0005822080017997	0.0004071975357651	0.0148732192910499	0.0005742574092184	0.9962358845671268	0.998745294855709		False					3.0	1.0	1.0	9.0	169	175	0.9919066585497316	424	10.0
GCF_000166735.1_ASM16673v1_genomic.fna	0.0020443081378955	0.0007153773049595	0.0048762234072611	2298088.0	893.0	4.0	0	0.1157858738860521	7.94576626002424e-05	0.0001679657175878	0.0018034958291616	0.0	0.9870466321243524	0.9948186528497408		False					5.0	2.0	2.0	3.0	25	39	0.9620445134997856	95	5.0
GCF_000178475.1_ASM17847v1_genomic.fna	0.9228299993639691	0.0275907544492947	0.0080968269241044	1540806.0	73.0	29.0	0	18.0506349194726	0.0146112054185892	0.015595084650501	0.5572982071474054	0.0080863739059996	0.9858504307295352	0.9904282325523326		False	1617.0	74.59925788497218	0.363633772432797	0.9515759734813832	340.0	230.0	223.0	470.0	7366	8273	0.95603183163808	18656	693.0
GCF_000193635.1_ASM19363v1_genomic.fna	0.0101322040143114	0.0009482897348714	0.0024408688112883	2317857.0	72.0	4.0	0	0.4801945970514547	0.0003163490342915	0.0004901078884504	0.0089068331898878	0.0	0.9762323943661972	0.9788732394366196		False					27.0	24.0	24.0	6.0	115	118	0.9603220921053384	260	30.0
GCF_000237995.1_ASM23799v2_genomic.fna	0.0079280652397698	0.0028557812767681	0.0055843214421873	1978793.0	9.0	7.0	0	0.2184808049208038	0.0001553856222161	0.0004846388682393	0.0069760353138914	0.0	0.9968717413972888	0.9989572471324296		False					3.0	1.0	1.0	8.0	97	115	0.9837452237222069	286	9.0
GCF_000241055.1_ASM24105v1_genomic.fna	0.0005091633111465	0.0002062708509975	0.0	1842238.0	2.0	1.0	0	0.03975889868802	2.9296028502262107e-05	2.0627085099753668e-05	0.0004494901527616	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	6	12	0.9487959062412064	34	0.0
GCF_000255495.1_ASM25549v2_genomic.fna	0.1611968997670909	0.0034244111005753	0.0098732058345827	2195706.0	220.0	4.0	0	4.654838443092828	0.0031733154622168	0.0023236262049655	0.1326709633529741	0.0099902223784891	0.9858878871030968	0.9923559388475108		False	652.0	96.49846625766872	0.2841560943811825	0.98346847738086	72.0	39.0	39.0	145.0	1809	1979	0.9369938416596226	4331	184.0
GCF_000260415.1_ASM26041v1_genomic.fna	0.0087513272865231	0.0016849047237265	0.0082850341055843	2652969.0	122.0	8.0	0	0.3325442570624917	0.0002050903949211	0.0005578655461107	0.0076976422249807	0.0	0.9932432432432432	0.9979729729729728		False	9.0	29.666666666666668	0.7744011296356832	1.0	10.0	3.0	3.0	22.0	136	188	0.9759883762251806	451	25.0
GCF_000260435.1_ASM26043v1_genomic.fna	0.014237735851483	0.0007375432671687	0.0031967022420756	3110326.0	113.0	4.0	0	0.8195109570889064	0.0004663491574127	0.0004305014972707	0.0124932242948788	0.0006064443425888	0.9947722180731888	0.9962658700522778		False	13.0	8.461538461538462	0.8510788094438151	1.0	7.0	5.0	5.0	10.0	255	277	0.9666418094274808	719	15.0
GCF_000277645.1_ASM27764v1_genomic.fna	0.0123335685448887	0.0030845489143636	0.0037856757872248	1728940.0	17.0	6.0	0	0.2947576400179402	0.0002243895775448	0.0010428354945804	0.0108314537751247	0.0	0.9944536882972824	0.995008319467554		False					10.0	9.0	9.0	10.0	125	143	0.9547180158013264	362	19.0
GCF_000296835.1_ASM29683v1_genomic.fna	0.1066196091041342	0.013124599677927	0.0052557087437411	1928135.0	36.0	14.0	0	1.931558237464684	0.0013936431519963	0.0048549505091707	0.0898493237116274	0.0004031729851884	0.9814122422818072	0.9851511590642024		False	44.0	24.045454545454547	0.7317539938253727	0.9943181818181818	174.0	139.0	139.0	98.0	1181	2398	0.9532995720148078	5932	237.0
GCF_000296855.1_ASM29685v1_genomic.fna	2.8954945614892624	0.0383451070007918	0.0133346927279954	1927182.0	96.0	43.0	0	39.51432408104744	0.0286066850546445	0.0254547832015865	0.9224414153940546	0.0084433793780589	0.9775970319634704	0.986464448793216		False	6347.0	76.26185599495825	0.3131067035474045	0.9285133928032206	1099.0	664.0	638.0	1608.0	29111	40477	0.9588138289178196	94765	2246.0
GCF_000297025.1_ASM29702v1_genomic.fna	1.739221936834194	0.0243214278591663	0.0055612869340024	1905398.0	30.0	19.0	0	18.051056399454936	0.0130976912689301	0.0190290952336467	0.7847021735744584	0.004390952867344	0.9916432235644548	0.9945115560703844		False	2014.0	96.22492552135054	0.2229056345012623	0.9227370487787216	303.0	199.0	194.0	461.0	17135	18799	0.9648166089759264	42371	655.0
GCF_000297375.1_ASM29737v1_genomic.fna	0.0113024728328919	0.0021069537938859	0.0110409695968139	2008587.0	106.0	6.0	0	0.3330001137463497	0.0002362127135927	0.0008946587825172	0.0099304477382866	0.0	0.9922092376182526	0.9972175848636616		False					14.0	5.0	5.0	33.0	128	131	0.9724833266102508	302	38.0
GCF_000349725.1_ASM34972v1_genomic.fna	0.0064920209418384	0.0019322553978983	0.0	2351656.0	54.0	15.0	0	0.2699667750227252	0.0001764505685598	0.0003550689386542	0.0057160553251826	0.0	0.9904191616766468	0.9904191616766468		False					8.0	8.0	8.0	0.0	87	133	0.9534504170964327	407	8.0
GCF_000420365.1_ASM42036v1_genomic.fna	0.0015915959024871	0.0006029218520522	0.0	1358385.0	6.0	1.0	0	0.0782896668283458	6.720244581080248e-05	0.0001398719803295	0.0014043920990364	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	12	13	0.987209235728412	32	0.0
GCF_000423245.1_ASM42324v1_genomic.fna	0.0013176960956938	0.0004647296197299	0.0139876547786923	1385752.0	17.0	1.0	0	0.0633596638483024	5.388944351874812e-05	0.0001298933719742	0.001162849018978	0.0	0.9944444444444444	0.9944444444444444		False					1.0	1.0	1.0	4.0	14	90	0.9122497106571184	327	5.0
GCF_000423265.1_ASM42326v1_genomic.fna	2.549294407738937	0.7669816644224942	0.0010195771069975	1720753.0	47.0	46.0	2	4.4756755629213	0.0034212824063827	0.1421249883045387	0.8947089608794405	0.0031580038466033	0.99166264587303	0.9920715401411504		False	904.0	74.53982300884955	0.3776561127969555	0.9388060850973928	2039.0	1939.0	1933.0	400.0	22822	24829	0.9826303561913056	51923	2333.0
GCF_000425885.1_ASM42588v1_genomic.fna	2.711471662409656e-05	2.711471662409656e-05		3134829.0	101.0	1.0	0	0.0052239664034596	2.960037979850277e-06	0.0	2.3942008164579143e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	7	0.9181527047164222	23	0.0
GCF_000425905.1_ASM42590v1_genomic.fna	0.0156294965427662	0.0010811147148268	0.0006027315515714	1542852.0	23.0	3.0	0	0.8229586454144069	0.0006635358755478	0.0005146313450674	0.0137060503648921	0.0003879093454542	1.0	1.0		False					0.0	0.0	0.0	0.0	158	168	0.963844238148804	390	0.0
GCF_000428925.1_ASM42892v1_genomic.fna	0.0059721328416996	0.0012255903830983	0.0061719434144211	2862294.0	39.0	6.0	0	0.25106267735274	0.000148599608316	0.0003769703601377	0.0052595133696039	0.0	0.995366079703429	0.9962928637627432		False					5.0	4.0	4.0	16.0	96	98	0.9788852426130872	229	20.0
GCF_000463075.2_GC_Assembler_genomic.fna	0.0055320732857674	0.0006671287953932	0.0007850634042807	3414633.0	51.0	1.0	0	0.2967573747359708	0.0001608344908005	0.0003564072625081	0.0048729093774443	0.0	0.972884141331142	0.972884141331142		False					33.0	33.0	33.0	0.0	104	142	0.9466765134175742	326	33.0
GCF_000469325.1_ASM46932v1_genomic.fna	0.0010661176323874	0.0001726939398792	0.0227718398199608	3271684.0	62.0	3.0	0	0.0839284273991422	4.64887693745971e-05	6.0824945196418725e-05	0.0009409389084954	0.0	0.9547738693467336	0.9899497487437184		False					9.0	2.0	2.0	9.0	23	58	0.934925532980044	178	11.0
GCF_000498955.2_NMG01_genomic.fna	0.0019358970449208	0.0003449117135799	0.0039982647481171	3279100.0	181.0	3.0	0	0.1372648752549241	7.622417074905669e-05	0.0001753529931993	0.00170793690359	0.0	0.968695652173913	0.9704347826086956		False					18.0	17.0	17.0	2.0	34	49	0.940233654392736	116	19.0
GCF_000583655.1_ASM58365v1_genomic.fna	0.0144975782881882	0.0032892956049217	0.0034459945691601	2844682.0	129.0	4.0	0	0.3473839971723563	0.0002069052148955	0.0011182269230796	0.0127197727194903	0.0	0.9940270355234204	0.995598868280415		False					19.0	14.0	14.0	21.0	217	230	0.9530807585717134	521	35.0
GCF_000612445.1_ASM61244v1_genomic.fna	0.0007544888419573	0.0004061692091962	0.0	2454642.0	15.0	4.0	0	0.0470993671497891	3.0080609649850964e-05	3.748000726786228e-05	0.0006659917764102	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	17	90	0.9343726368806315	216	0.0
GCF_000614735.1_ASM61473v1_genomic.fna	83.649819624406	0.9511854965722903	0.0052522399515978	1918774.0	74.0	73.0	78	72.80028812011136	0.0527597471346597	0.9278237040943852	1.0	0.00457339789152	0.9963865315870952	0.9985114734503034		False	95718.0	78.49004366994714	0.3107184536731684	0.9498943322625842	6433.0	2650.0	2594.0	27230.0	812177	833150	0.9870255848409956	1730873	29824.0
GCF_000615285.1_ASM61528v1_genomic.fna	13.86215003868602	0.7140256799488671	0.0028813988403321	1902496.0	35.0	33.0	9	31.33408480902889	0.0227591319103453	0.5828606209947353	0.9999951681371632	0.0057252930585036	0.9860761662563464	0.9878869860851844		False	13573.0	63.57231267958447	0.4797097214422625	0.975903946695651	15440.0	13432.0	13361.0	6861.0	134278	151240	0.976983605964674	323747	20222.0
GCF_000615445.1_ASM61544v1_genomic.fna	0.1444993219245844	0.007922833539466	0.0105834676763849	1826493.0	81.0	27.0	0	4.353920172459835	0.0032359823639516	0.0025989697195663	0.1197883607341265	0.008024610361592	0.9875710975352854	0.9915736254476512		False	1940.0	105.76649484536082	0.1574724838119073	0.9231820379582764	59.0	40.0	40.0	149.0	1447	2798	0.9455032637950256	6878	189.0
GCF_000615765.1_ASM61576v1_genomic.fna	0.4033047945739942	0.0057449097753982	0.0069061989879074	2242681.0	158.0	12.0	0	13.389006669932556	0.0090042206679098	0.0035087468971289	0.2996101242357197	0.0010302148292184	0.9876731477951456	0.9908501715592832		False	58.0	27.655172413793103	0.3018940683415029	0.7307604443846024	97.0	72.0	70.0	93.0	4646	4872	0.971014853461796	10805	163.0
GCF_000615805.1_ASM61580v1_genomic.fna	0.001572046517013	0.0010296833510166		2107444.0	71.0	4.0	0	0.0548769273165213	3.7929748449514464e-05	0.0	0.0013871540856481		0.0	0.0		False					0.0	0.0	0.0	0.0	18	47	0.9269310092180651	129	0.0
GCF_000615845.1_ASM61584v1_genomic.fna	0.3917114841251134	0.0158260057013684	0.0096945551952195	1667319.0	82.0	14.0	0	4.554980321969229	0.0035450613368506	0.0111616313374944	0.2924034840623738	0.007102341640232	0.9691026329930144	0.9808704997313272		False	1042.0	51.093090211132434	0.6733564323927674	0.9912706405590296	575.0	356.0	349.0	439.0	3414	6801	0.9445737180786408	15322	788.0
GCF_000615905.1_ASM61590v1_genomic.fna	0.000161281771949	0.0001187213043513		2678542.0	52.0	2.0	0	0.0157269492068294	9.628088994775194e-06	0.0	0.0001424016645513		0.0	0.0		False					0.0	0.0	0.0	0.0	4	7	0.9475800469123498	20	0.0
GCF_000691805.2_ASM69180v2_genomic.fna	0.0001892484348262	0.0001892484348262		2129476.0	70.0	2.0	0	0.0138008771687675	9.488604202203815e-06	0.0	0.0001670924064601		0.0	0.0		False					0.0	0.0	0.0	0.0	2	10	0.9313105840059696	35	0.0
GCF_000702165.1_ASM70216v1_genomic.fna	0.3556543022320001	0.0053727885137261	0.0066604771577128	2411783.0	91.0	5.0	0	7.86485703374184	0.0050835450589495	0.0049233285084105	0.269512200036678	0.0047342208901632	0.9990736061984168	0.9995789119083712		False	540.0	52.76111111111111	0.3853216708241544	0.900955874240726	11.0	5.0	5.0	200.0	4537	5348	0.9320231825444374	11780	205.0
GCF_000740055.1_ASM74005v1_genomic.fna	0.0170668148789987	0.0037744692790881	0.0056536690794306	1860394.0	93.0	10.0	0	0.4463449813424192	0.0003288896805169	0.0011207303399172	0.0149570133942193	0.0	0.9990407673860912	0.9990407673860912		False	7.0	37.71428571428572	0.3014896982716534	1.0	2.0	2.0	2.0	20.0	180	193	0.9610170767496884	459	22.0
GCF_000750535.1_ASM75053v1_genomic.fna	0.0017592097796527	0.0007515839001378	0.0038100962455456	1390397.0	1.0	1.0	0	0.1172250778385333	9.94220039416898e-05	5.609908536914277e-05	0.0015521763617237	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	27	63	0.9453449583519122	194	0.0
GCF_000760615.1_ASM76061v1_genomic.fna	0.0007795114645749	0.0004067850596673	0.0	2084639.0	32.0	4.0	0	0.0478567702754607	3.3196763551721936e-05	4.6530838193086265e-05	0.0006880717931797	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	15	15	0.988411704021408	34	0.0
GCF_000785105.2_ASM78510v2_genomic.fna	0.0005968910137127	0.0004819024171461		2095860.0	1.0	1.0	0	0.0296814573344762	2.05033541014926e-05	0.0	0.0005269158961438		0.0	0.0		False					0.0	0.0	0.0	0.0	7	61	0.926003150456212	201	0.0
GCF_000829035.1_ASM82903v1_genomic.fna	0.1306267736407002	0.0017038879927258	0.0022037480164296	3017804.0	3.0	1.0	0	6.289628065834108	0.0036209514264375	0.0011375821623934	0.1089399353210799	0.0020566349937802	0.9959219341683656	0.9965045150014562		False	9.0	75.66666666666667	0.2170591758679639	0.8103638994915113	14.0	12.0	12.0	17.0	2479	2594	0.993057065575001	5550	29.0
GCF_000829055.1_ASM82905v1_genomic.fna	0.0009884993401537	0.0004822278384305	0.0	2952961.0	3.0	1.0	0	0.0667390512867817	3.884144446611557e-05	5.5537475774316015e-05	0.0008724640990374	0.0	0.975609756097561	0.975609756097561		False					4.0	4.0	4.0	0.0	20	44	0.9483476643116752	126	4.0
GCF_000829395.1_ASM82939v1_genomic.fna	0.0095005969375809	0.0024535675872474	0.0048038749662687	2400586.0	3.0	3.0	0	0.2985768422792882	0.0001927311252375	0.0006490082004977	0.0083539373994389	0.0	0.9910141206675224	0.9922978177150192		False					14.0	12.0	12.0	12.0	129	183	0.9689538629922008	522	24.0
GCF_000831645.3_ASM83164v3_genomic.fna	0.013556118726501	0.000462274793338	0.0009336649466029	2790548.0	1.0	1.0	0	0.7184223394598244	0.0004300814598273	0.0004009965067793	0.011898696748875	0.0	0.9740840035746192	0.9740840035746192		False					29.0	29.0	29.0	0.0	197	238	0.9696911035137016	537	29.0
GCF_000876205.1_ASM87620v1_genomic.fna	0.0030064282424656	0.0011941690521164	0.0010612730120048	1904253.0	105.0	8.0	0	0.138521156891423	0.0001009396725036	0.00016016779283	0.002651155601382	0.0	0.9901639344262296	0.9901639344262296		False					3.0	3.0	3.0	0.0	36	55	0.9652544899197434	153	3.0
GCF_000967195.1_ASM96719v1_genomic.fna	0.0004734754609422	0.00027473850276		2118378.0	7.0	3.0	0	0.0335193562062113	2.303761938854617e-05	0.0	0.0004179914492351		0.0	0.0		False					0.0	0.0	0.0	0.0	9	17	0.9617552407792296	82	0.0
GCF_000970755.1_ASM97075v1_genomic.fna	0.0009661712048058	0.0004897157408173	0.0	2186983.0	13.0	4.0	0	0.0564426834055687	3.818944600093784e-05	6.721588599454134e-05	0.0008527653626165	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	20	25	0.991015974327328	66	0.0
GCF_000970795.1_ASM97079v1_genomic.fna	0.0001625302264899	0.0001625302264899		1815047.0	11.0	2.0	0	0.0127554296896753	9.473591124482272e-06	0.0	0.0001435038923219		0.0	0.0		False					0.0	0.0	0.0	0.0	2	18	0.9455102572845822	54	0.0
GCF_000970855.1_ASM97085v1_genomic.fna	0.0008711775846006	0.0004499434229556	0.0	2020254.0	10.0	3.0	0	0.0521194748558835	3.668700237705003e-05	7.127816601278839e-05	0.0007689540104215	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	17	23	0.9619747085520992	66	0.0
