genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCF_000016825.1_ASM1682v1_genomic.fna	0.2848789118721676	0.0785470024774731	0.0030830825750017	1999618.0	1.0	1.0	0	1.5939505116046386	0.0011272575253906	0.0182984950125473	0.2224039294728669	0.0	0.9922109866083628	0.993030882754851		False	14.0	15.642857142857142	0.2709715407429304	1.0	285.0	255.0	254.0	151.0	2072	2246	0.984623140012689	4769	405.0
GCF_000092505.1_ASM9250v1_genomic.fna	0.0002397959450695	0.0001898384565133		2101787.0	6.0	1.0	0	0.0184349510617845	1.2719550259579444e-05	0.0	0.0002117174042028		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9938115763546798	33	0.0
GCF_000146325.1_ASM14632v1_genomic.fna	0.0011678857664629	0.0005697882518617	0.0	1942827.0	4.0	1.0	0	0.0589395437307439	4.229404758037898e-05	5.044195906274722e-05	0.0010307115833226	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	8	9	0.9820249449743214	28	0.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.0034434830115612	0.0021531811644853	0.0	1867005.0	74.0	7.0	0	0.0923018165551614	6.782125772898179e-05	0.0001237275743771	0.0030359775703173	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	25	28	0.9796787562322116	73	0.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.0038492649315206	0.0003024579949056	0.0048567734403401	2721039.0	113.0	1.0	0	0.2612317784433374	0.0001590266041177	0.0002359392864269	0.0033931312095103	0.0	0.9953271028037384	1.0		False	1.0	10.0	0.9999999999999986	1.0	3.0	0.0	0.0	6.0	38	38	0.9958020860600316	80	6.0
GCF_000159355.1_ASM15935v1_genomic.fna	0.3870358815141149	0.0776591281432901	0.0011144582019618	1780499.0	32.0	7.0	0	5.121689856460643	0.003845249046229	0.0075169938315044	0.2894760926454571	0.0001205281321813	0.994994022713688	0.995442319187089		False	4.0	11.75	1.0000000000000009	1.0	67.0	61.0	62.0	24.0	2516	2561	0.9929135721855322	5386	86.0
GCF_000159435.1_ASM15943v1_genomic.fna	0.3382374561345569	0.2061787685928753	0.0018573574951	1877332.0	112.0	15.0	0	0.9072426698313164	0.0006661309129486	0.0070477677896077	0.2581911427365575	0.0	0.9951628750661324	0.9963721562995994		False					64.0	48.0	48.0	32.0	2344	2398	0.984023065126555	4995	80.0
GCF_000160575.1_ASM16057v1_genomic.fna	0.0064164490564951	0.0040268192016757	0.0	1980223.0	13.0	7.0	0	0.1275508164279256	9.070090082644065e-05	0.0002040174263201	0.0056497045688845	0.0	0.9851485148514836	0.9851485148514836		False					6.0	6.0	6.0	0.0	47	56	0.989729879792275	120	6.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.0225941597015236	0.0079825576144124	0.0014448702181638	2302896.0	20.0	7.0	0	0.3623481907986193	0.0002389827362892	0.0013469996039768	0.0197529458494896	0.0	0.9883945841392646	0.9890393294648612		False					36.0	34.0	34.0	8.0	189	222	0.9730459016168004	504	42.0
GCF_000160855.1_ASM16085v1_genomic.fna	0.0048198984253051	0.0019845767209645	0.0092201021409805	2020582.0	49.0	6.0	0	0.1616356070775217	0.0001139868237681	0.0003375265146378	0.0042469265025136	0.0	1.0	1.0		False					0.0	0.0	0.0	12.0	37	40	0.9749848961410462	113	12.0
GCF_000161935.1_ASM16193v1_genomic.fna	0.0095577255915852	0.0050665506258151	0.0020512820600152	1725829.0	12.0	5.0	0	0.1633673783109507	0.0001244425114737	0.0003163696982725	0.0084039593282029	0.0	0.9853479853479844	0.9853479853479844		False					8.0	8.0	8.0	1.0	64	70	0.973418485197115	151	9.0
GCF_000166715.1_ASM16671v1_genomic.fna	0.0345438391319386	0.0004204812696797	0.0038041811880882	1957281.0	43.0	1.0	0	1.8519714355747616	0.0013266594389381	0.000415372141251	0.0300417114978743	0.0015935897827148	0.992619926199262	0.996309963099631		False	4.0	10.0	0.5278468899521536	1.0	6.0	3.0	3.0	6.0	259	262	0.9959938157504984	564	9.0
GCF_000178475.1_ASM17847v1_genomic.fna	0.0032930816728387	0.0018185287440469	0.0	1540806.0	73.0	7.0	0	0.0887716809255323	7.185682227483176e-05	3.309955958115406e-05	0.0029035675872322	0.0	0.980392156862745	0.980392156862745		False					1.0	1.0	1.0	0.0	19	26	0.9811634862939276	72	1.0
GCF_000193635.1_ASM19363v1_genomic.fna	0.0071082901145324	0.003473467086192	0.0001784887948261	2317857.0	72.0	17.0	0	0.2378702587830071	0.0001567073580476	0.0002010477781847	0.0062569633384055	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	60	63	0.9833484505153992	157	0.0
GCF_000255495.1_ASM25549v2_genomic.fna	0.0007077450259734	0.0006872504788892		2195706.0	220.0	3.0	0	0.0276319254440457	1.8837348993825327e-05	0.0	0.0006247436243183		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.9750184386203944	17	0.0
GCF_000260415.1_ASM26041v1_genomic.fna	0.0002672477514814	0.0002672477514814		2652969.0	122.0	2.0	0	0.0164195154836558	1.0126426313006414e-05	0.0	0.0002359519235235		0.0	0.0		False					0.0	0.0	0.0	0.0	3	7	0.9593359705428672	46	0.0
GCF_000260435.1_ASM26043v1_genomic.fna	0.0005095928851187	0.0002006220569805	0.0	3110326.0	113.0	2.0	0	0.0420186129467949	2.391102226747117e-05	2.057662122877151e-05	0.0004498692960093	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	6	6	0.9972413793103448	14	0.0
GCF_000277645.1_ASM27764v1_genomic.fna	0.0005008849352782	0.000419332076301		1728940.0	17.0	2.0	0	0.0257885071977551	1.9631966911069663e-05	0.0	0.000442183605851		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.986206896551724	19	0.0
GCF_000296835.1_ASM29683v1_genomic.fna	0.0025324990210747	0.0003500792216312	0.0003551136363636	1928135.0	36.0	2.0	0	0.1838321667456349	0.0001326371813867	0.0001711498416863	0.0022336982105827	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	17	19	0.9779994208322196	50	0.0
GCF_000296855.1_ASM29685v1_genomic.fna	0.0927027130805497	0.0594168065081554	0.0026100879703727	1927182.0	96.0	69.0	0	0.9685479858434248	0.0007011874259699	0.0012894474938018	0.0785958252836008	0.0006233071024608	0.9927565392354124	0.9927565392354124		False	6.0	109.66666666666669	0.2060929086327602	1.0	18.0	18.0	17.0	10.0	656	722	0.9805496009863902	1650	27.0
GCF_000297025.1_ASM29702v1_genomic.fna	0.3224145296678174	0.006442748444157	0.0049542643984493	1905398.0	30.0	7.0	0	9.117386505265442	0.0066154972309034	0.0016196091315305	0.2477541119562923	0.003662906009272	0.9983797796500324	0.998703823720026		False	181.0	101.90055248618783	0.2419696792254062	0.9855624711036536	5.0	4.0	3.0	42.0	2210	2229	0.9737734652173986	4581	45.0
GCF_000297375.1_ASM29737v1_genomic.fna	0.0007024838854378	0.0004386167987744		2008587.0	106.0	3.0	0	0.0352538942931072	2.5007252826437716e-05	0.0	0.0006201009287423		0.0	0.0		False					0.0	0.0	0.0	0.0	5	5	0.9857489224137932	10	0.0
GCF_000349725.1_ASM34972v1_genomic.fna	0.0001203407301067	0.0001203407301067		2351656.0	54.0	1.0	0	0.010994604582562	7.186085137772905e-06	0.0	0.0001062552191986		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9642857142857144	21	0.0
GCF_000423245.1_ASM42324v1_genomic.fna	0.0002078293951587	0.0002078293951587		1385752.0	17.0	1.0	0	0.0144325036493601	1.2275311183917529e-05	0.0	0.0001834965183792		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.953448275862069	13	0.0
GCF_000423265.1_ASM42326v1_genomic.fna	0.0689012310308335	0.0533946475757996	0.0007681526039082	1720753.0	47.0	42.0	0	0.3686975482491853	0.0002818386671168	0.0008676434096003	0.0590260160352218	0.0	0.987943737441393	0.987943737441393		False					18.0	18.0	18.0	2.0	450	490	0.9846768297817604	1072	20.0
GCF_000425885.1_ASM42588v1_genomic.fna	0.0001850180663761	9.250903318809212e-05		3134829.0	101.0	1.0	0	0.0192977028086854	1.0934590467454508e-05	0.0	0.0001633576083027		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.993103448275862	4	0.0
GCF_000428925.1_ASM42892v1_genomic.fna	0.0004038718594246	0.0004038718594246		2862294.0	39.0	1.0	0	0.020119926630704	1.1908632729463552e-05	0.0	0.0003565552709274		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.996551724137931	10	0.0
GCF_000469325.1_ASM46932v1_genomic.fna	8.863936737166547e-05	8.863936737166547e-05		3271684.0	62.0	1.0	0	0.0094323210547108	5.224654050697617e-06	0.0	7.826549848521935e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9551724137931036	5	0.0
GCF_000498955.2_NMG01_genomic.fna	8.843890091793473e-05	8.843890091793473e-05		3279100.0	181.0	1.0	0	0.0094561162164651	5.251049227037479e-06	0.0	7.808850044488391e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9793103448275862	4	0.0
GCF_000583655.1_ASM58365v1_genomic.fna	0.0005044500580381	0.0002313088071004		2844682.0	129.0	1.0	0	0.0347106401772153	2.067398764332428e-05	0.0	0.0004453302122996		0.0	0.0		False					0.0	0.0	0.0	0.0	5	5	0.986882183908046	10	0.0
GCF_000612445.1_ASM61244v1_genomic.fna	0.0002045104744398	0.0001340317651209		2454642.0	15.0	1.0	0	0.0185970079504967	1.1877215569266342e-05	0.0	0.0001805664448472		0.0	0.0		False					0.0	0.0	0.0	0.0	2	15	0.946541886354995	44	0.0
GCF_000614735.1_ASM61473v1_genomic.fna	0.3828819861015418	0.0611979315959044	0.0054702803693406	1918774.0	74.0	54.0	0	8.706669826503024	0.0063098884673832	0.0045622882111181	0.286865184024873	0.0019053707645895	0.9971441626684944	0.9988576650673976		False	236.0	106.3686440677966	0.4757398139148512	0.9614414227727808	25.0	10.0	10.0	108.0	2671	2722	0.9905472412314624	5759	118.0
GCF_000615285.1_ASM61528v1_genomic.fna	0.0262807385665988	0.0144200040368021	0.003632310248019	1902496.0	35.0	21.0	0	0.3025761669336811	0.0002197725236955	0.0012157712815164	0.0229387061924016	0.0	0.9943795936013836	0.9965412883700822		False					13.0	8.0	8.0	9.0	186	215	0.974654985436923	482	17.0
GCF_000615445.1_ASM61544v1_genomic.fna	0.0012581488130532	0.0007303614084477		1826493.0	81.0	3.0	0	0.0515374164930585	3.83043703718041e-05	0.0	0.0011103285305409		0.0	0.0		False					0.0	0.0	0.0	0.0	8	11	0.9620631782011092	27	0.0
GCF_000615765.1_ASM61576v1_genomic.fna	0.0325467598824799	0.0016970759550734	0.0038737274279551	2242681.0	158.0	5.0	0	0.9866201367290036	0.0006635104190709	0.0011597726114413	0.0283297577008638	0.002320545066412	0.9992310649750096	0.9996155324875048		False	14.0	30.142857142857142	0.9293819655521786	1.0	2.0	1.0	1.0	23.0	262	279	0.9645496085847978	698	24.0
GCF_000615805.1_ASM61580v1_genomic.fna	0.0008133074947661	0.0004626457452724		2107444.0	71.0	1.0	0	0.0430898321162333	2.9782762498229182e-05	0.0	0.0007178927095141		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.99362421677248	22	0.0
GCF_000615845.1_ASM61584v1_genomic.fna	0.0053720973610928	0.0015258028007837	0.0056467281040533	1667319.0	82.0	5.0	0	0.2305770689162196	0.0001794540907754	0.0002147159601731	0.0047323290481363	0.0	0.9636871508379888	0.9636871508379888		False					13.0	13.0	13.0	0.0	37	153	0.9442609309111216	420	13.0
GCF_000702165.1_ASM70216v1_genomic.fna	1.0597881318509996	0.0054776901570331	0.0059388352177221	2411783.0	91.0	4.0	0	17.06810311393227	0.0110321739960722	0.0049710110735501	0.6077253004383756	0.0053832256846975	0.9994161314538328	0.9996663608307615		False	1363.0	127.512105649303	0.5615459365898062	0.9357749795779288	7.0	4.0	3.0	188.0	9203	13970	0.9528419860098436	33464	191.0
GCF_000740055.1_ASM74005v1_genomic.fna	0.0821546403611278	0.0013846529283581	0.0013855366890331	1860394.0	93.0	3.0	0	2.86957892763334	0.0021144516823938	0.0011594318192812	0.0699738244133981	0.0005949346733526	0.9953639313861844	0.995827538247566		False					10.0	9.0	9.0	4.0	555	558	0.977344070785004	1191	13.0
GCF_000785105.2_ASM78510v2_genomic.fna	0.0002495395684826	0.0002495395684826		2095860.0	1.0	1.0	0	0.0157956038659791	1.09112856441485e-05	0.0	0.0002203191651374		0.0	0.0		False					0.0	0.0	0.0	0.0	2	3	0.9523680068679354	44	0.0
GCF_000829035.1_ASM82903v1_genomic.fna	0.019648393335021	0.0010262429236623	0.0048371253527713	3017804.0	3.0	1.0	0	0.9548355255993394	0.0005497007171557	0.0005808859687375	0.0171998948204539	0.0046616895728121	0.9942954934398174	0.9982886480319452		False	13.0	75.61538461538461	0.5188572039465188	1.0	10.0	3.0	3.0	20.0	223	227	0.99350680046171	492	23.0
GCF_000829055.1_ASM82905v1_genomic.fna	9.820651203994904e-05	9.820651203994904e-05		2952961.0	3.0	1.0	0	0.0099104400423479	5.767774625466793e-06	0.0	8.67125903772914e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.993103448275862	7	0.0
GCF_000829395.1_ASM82939v1_genomic.fna	0.0006027694904494	0.0003882385384235		2400586.0	3.0	1.0	0	0.0349174302442638	2.253917473976328e-05	0.0	0.0005321038425781		0.0	0.0		False					0.0	0.0	0.0	0.0	5	14	0.9482879656392836	118	0.0
GCF_000831645.3_ASM83164v3_genomic.fna	0.0023948701115336	0.0004067301476269	0.0011743729100947	2790548.0	1.0	1.0	0	0.1408118979617149	8.429663626825796e-05	0.0002515634921886	0.0021124359684689	0.0	0.9729344729344696	0.9729344729344696		False					19.0	19.0	19.0	0.0	28	31	0.9748425785347908	105	19.0
GCF_001039045.1_ASM103904v1_genomic.fna	0.0003258760029739	0.0001613862109966		2899876.0	55.0	1.0	0	0.0272977206081704	1.6060608998548634e-05	0.0	0.0002877071149939		0.0	0.0		False					0.0	0.0	0.0	0.0	4	4	0.9927055702917772	9	0.0
GCF_001311075.1_ASM131107v1_genomic.fna	0.0001679458542565	0.0001201681543387		3453494.0	176.0	1.0	0	0.0163152038790517	8.824454382413257e-06	0.0	0.0001482851939722		0.0	0.0		False					0.0	0.0	0.0	0.0	2	4	0.954905674965208	9	0.0
GCF_001311135.1_ASM131113v1_genomic.fna	8.232490077570565e-05	8.232490077570565e-05		3510481.0	170.0	1.0	0	0.007450692999185	3.996012161804222e-06	0.0	7.269024532108315e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	3	0.9211553430859004	24	0.0
GCF_001311375.1_ASM131137v1_genomic.fna	4.895871713096303e-05	4.895871713096303e-05		1593179.0	38.0	1.0	0	0.0070136271749501	5.569918885470111e-06	0.0	4.322961280001092e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.951336222462983	11	0.0
GCF_001311785.1_ASM131178v1_genomic.fna	0.0006369929307003	0.00010616548845	0.0	2420749.0	67.0	1.0	0	0.0619904945498253	3.99535766452813e-05	0.00010616548845	0.0005623066041599	0.0	0.9649805447470816	0.9649805447470816		False					9.0	9.0	9.0	0.0	6	9	0.9316129273025824	27	9.0
GCF_001433855.1_ASM143385v1_genomic.fna	0.0167064198011831	0.0005750800787896	0.0010865694079578	2474438.0	11.0	1.0	0	0.8233712983100849	0.0005236615333016	0.0004938495124953	0.014643494410988	0.0018698040176838	0.9819967266775772	0.9836333878887066		False	2.0	77.5	0.8616071428571419	1.0	22.0	20.0	20.0	4.0	147	148	0.9289654074388336	329	24.0
GCF_001433875.1_ASM143387v1_genomic.fna	0.0035418849485045	0.0023866116405795		1748504.0	188.0	14.0	0	0.0814796693747715	6.229261521846669e-05	0.0	0.0031225989245833		0.0	0.0		False					0.0	0.0	0.0	0.0	22	24	0.9851724137931032	51	0.0
GCF_001434055.1_ASM143405v1_genomic.fna	0.0011774097979009	0.0004257495468043	0.0	2614213.0	133.0	2.0	0	0.0646413113529696	4.018468607692621e-05	7.30621414551909e-05	0.0010391125997616	0.0	0.9895287958115184	0.9895287958115184		False					2.0	2.0	2.0	0.0	11	12	0.9658251417277788	27	2.0
GCF_001434225.1_ASM143422v1_genomic.fna	0.0002057217049606	9.285493297834976e-05		2498521.0	44.0	1.0	0	0.0231811775422395	1.4691300404343496e-05	0.0	0.0001816357677064		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9833775419982316	8	0.0
GCF_001434335.1_ASM143433v1_genomic.fna	0.0007261126268531	0.0003320196902111	0.0	2078190.0	108.0	2.0	0	0.0459584834249147	3.204733607528442e-05	3.0796029236980175e-05	0.0006409519519948	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	6	7	0.9908045977011496	19	0.0
GCF_001434365.1_ASM143436v1_genomic.fna	0.0006984188468136	0.0003245943517336		1848461.0	66.0	2.0	0	0.0452877963194517	3.342969306119295e-05	0.0	0.0006165137190073		0.0	0.0		False					0.0	0.0	0.0	0.0	5	11	0.9664666241278582	29	0.0
GCF_001434465.1_ASM143446v1_genomic.fna	0.0601287347903851	0.0352829596205089	0.0020147450338636	2031774.0	75.0	43.0	0	0.3967227798139683	0.0002793564023884	0.0013028023786109	0.051708820787121	0.0	0.9750661125802792	0.9765772572723836		False					66.0	62.0	62.0	8.0	443	492	0.9754450930958284	1013	70.0
GCF_001434475.1_ASM143447v1_genomic.fna	0.0008165759255312	0.0003609529610778	0.0039024389371639	2651315.0	81.0	1.0	0	0.051308933329507	3.1607728187434726e-05	3.092804891157784e-05	0.0007207766578622	0.0	0.9878048780487804	0.9878048780487804		False					1.0	1.0	1.0	0.0	8	10	0.9624604445823962	21	1.0
GCF_001434535.1_ASM143453v1_genomic.fna	0.0077997602364872	0.0013743321139504	0.0037307573815262	1880186.0	58.0	2.0	0	0.2984002021341452	0.0002182944448147	0.000559519111407	0.0068635259610206	0.0	0.9904942965779464	0.991444866920152		False					10.0	9.0	9.0	10.0	55	72	0.938801439077354	217	19.0
GCF_001434575.1_ASM143457v1_genomic.fna	0.0003576907662814	0.0003005751131464		3133992.0	147.0	3.0	0	0.0217569270979232	1.234796413662468e-05	0.0	0.0003157910741254		0.0	0.0		False					0.0	0.0	0.0	0.0	4	20	0.9458237467488269	44	0.0
GCF_001434695.1_ASM143469v1_genomic.fna	0.0159018010806609	0.001275841448561	0.0040804400439099	1590323.0	28.0	3.0	0	0.7159612242653508	0.0005687389324391	0.0006080525779983	0.0139431712134557	0.0005377760732218	0.9875904860392968	0.9896587383660806		False	13.0	105.6923076923077	0.3553479357915642	0.9453145538671854	12.0	10.0	10.0	7.0	100	154	0.9740805547585776	375	17.0
GCF_001434735.1_ASM143473v1_genomic.fna	0.0009359710004303	0.0004099471237692	0.0	2446657.0	90.0	3.0	0	0.0585224108339234	3.755253038761667e-05	0.0001168941948135	0.0008261209674012	0.0	0.9825174825174822	0.9825174825174822		False					5.0	5.0	5.0	0.0	8	9	0.9660167978423648	18	5.0
GCF_001434785.1_ASM143478v1_genomic.fna	0.0002329971632494	0.0001284109149277		2476425.0	69.0	1.0	0	0.021085364165897	1.3436373022956218e-05	0.0	0.0002057153328478		0.0	0.0		False					0.0	0.0	0.0	0.0	2	2	0.9913793103448276	8	0.0
GCF_001434845.1_ASM143484v1_genomic.fna	0.0007428169341373	0.000378588595606		2298009.0	137.0	2.0	0	0.0414530690052328	2.7509684366471544e-05	0.0	0.0006556922926379		0.0	0.0		False					0.0	0.0	0.0	0.0	6	8	0.9751465027891076	26	0.0
GCF_001434895.1_ASM143489v1_genomic.fna	0.0024393718172429	0.0004643999973836	0.0005525338899838	2751938.0	31.0	1.0	0	0.1337607674252354	8.072336989316514e-05	0.0002598168999446	0.0021516471960183	0.0	0.967832167832166	0.967832167832166		False					23.0	23.0	23.0	0.0	25	57	0.9455947239711664	138	23.0
GCF_001434935.1_ASM143493v1_genomic.fna	0.0007102428710488	0.0005069972695851		2686405.0	164.0	3.0	0	0.0341275598120536	2.095015207897368e-05	0.0	0.0006269478411562		0.0	0.0		False					0.0	0.0	0.0	0.0	7	11	0.959183429118774	33	0.0
GCF_001435035.1_ASM143503v1_genomic.fna	0.0016427374051467	0.0002488899126006	0.0015132743700415	3125880.0	335.0	1.0	0	0.1143567210583172	6.538536394004634e-05	0.0001807491010531	0.0014494856082482	0.0	0.9946902654867256	0.9964601769911504		False					3.0	2.0	2.0	2.0	19	21	0.9847912162152294	76	4.0
GCF_001435315.1_ASM143531v1_genomic.fna	6.0013296452434666e-05	6.0013296452434666e-05		2566098.0	50.0	1.0	0	0.0077617299246885	4.85478343875663e-06	0.0	5.299033673000775e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9896551724137932	2	0.0
GCF_001435325.1_ASM143532v1_genomic.fna	0.0009553213138653	0.0006229491067496		2009795.0	55.0	2.0	0	0.0478587279945155	3.3851438851748213e-05	0.0	0.0008431930329416		0.0	0.0		False					0.0	0.0	0.0	0.0	8	12	0.9421063218390804	34	0.0
GCF_001435345.1_ASM143534v1_genomic.fna	0.0527060307850616	0.0393139473035636	0.0042847340664964	1667627.0	68.0	30.0	0	0.3657425730098713	0.0002843834704695	0.0007045940129297	0.0454730725708637	0.0	0.9897872340425532	0.9923404255319148		False					12.0	9.0	9.0	8.0	324	359	0.9787278300045236	798	17.0
GCF_001435445.1_ASM143544v1_genomic.fna	0.0001055860096352	0.0001055860096352		2746576.0	28.0	1.0	0	0.0102854525915629	6.212563911219279e-06	0.0	9.322810049849915e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	1.0	2	0.0
GCF_001435575.1_ASM143557v1_genomic.fna	0.0002662330694147	0.0001136224815075		2693129.0	79.0	1.0	0	0.0259635833222232	1.586769487680642e-05	0.0	0.0002350561702618		0.0	0.0		False					0.0	0.0	0.0	0.0	3	3	0.9905475532276056	17	0.0
GCF_001435585.1_ASM143558v1_genomic.fna	0.0012432086629342	0.0004665809857973	0.0009815951310295	3309179.0	101.0	5.0	0	0.0657351955591149	3.624661668057684e-05	0.0001477707914863	0.001097150938689	0.0	0.9979550102249488	0.9979550102249488		False					1.0	1.0	1.0	1.0	16	21	0.9794573998309232	52	2.0
GCF_001435755.1_ASM143575v1_genomic.fna	0.0146082491467415	0.0003297388786212	0.0028681287362364	2326083.0	457.0	1.0	0	0.9257445346881384	0.0006192746340795	0.0003254398058882	0.0128162473673386	0.0024774930416009	0.9960369881109644	0.9960369881109644		False					3.0	3.0	3.0	4.0	144	145	0.94799228369764	360	7.0
GCF_001435775.1_ASM143577v1_genomic.fna	2.43854560225993	0.4309739255641575	0.0019713824044005	2151571.0	88.0	61.0	0	9.659752616375636	0.0066125938605032	0.1592743163019021	0.8838921486481852	0.0006428377133955	0.9896933088213836	0.9909655957279172		False	340.0	67.53823529411764	0.4803417987910657	0.9784739709492138	3532.0	3096.0	3087.0	956.0	18907	19465	0.9862213521213682	39747	4043.0
GCF_001435835.1_ASM143583v1_genomic.fna	0.0001527837193668	0.0001527837193668		1898108.0	96.0	1.0	0	0.012422606337615	9.062751686894694e-06	0.0	0.0001348989245226		0.0	0.0		False					0.0	0.0	0.0	0.0	1	2	0.9655172413793104	15	0.0
