genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
GCF_000014425.1_ASM1442v1_genomic.fna	0.9001166620916827	0.0431274942460778	0.0018820554066536	1894360.0	1.0	1.0	0	10.362000173535614	0.0075289667519713	0.0252929749361261	0.5483298005140642	0.0013461560052567	0.9892515757398672	0.9901907584422088		False	329.0	57.86322188449848	0.577169239936731	0.9666259313151252	515.0	470.0	454.0	193.0	9180	14623	0.9650708417131002	34485	647.0
GCF_000014445.1_ASM1444v1_genomic.fna	0.0019371190256305	0.0014611494664852		2075763.0	2.0	2.0	0	0.0566793695586425	3.934396098333009e-05	0.0	0.0017090140690962		0.0	0.0		False					0.0	0.0	0.0	0.0	21	24	0.9841003205353294	58	0.0
GCF_000016825.1_ASM1682v1_genomic.fna	1.9113330646153408	0.2774980021184045	0.0031989280112819	1999618.0	1.0	1.0	0	18.935893984861902	0.0133916510199221	0.0983252801285045	0.8150569050443899	0.0053444587272056	0.9910026295311092	0.9927064843118206		False	1006.0	98.70874751491054	0.1426005629671043	0.97584796543404	1769.0	1434.0	1428.0	1083.0	19090	20440	0.9843398428793544	44085	2511.0
GCF_000092505.1_ASM9250v1_genomic.fna	0.0082767663897435	0.0052184165188955	0.0037257684038039	2101787.0	6.0	4.0	0	0.1349236982497797	9.30932094880361e-05	0.0001118096172447	0.0072817434196573	0.0	0.9872340425531914	0.9872340425531914		False					3.0	3.0	3.0	0.0	91	111	0.9710159663281854	242	3.0
GCF_000146325.1_ASM14632v1_genomic.fna	0.0397765730041841	0.0352177522754213	0.0104292929172515	1942827.0	4.0	2.0	0	0.2224390866709323	0.0001596186315655	4.529482038287507e-05	0.03451306973937	0.0	0.9886363636363636	0.9886363636363636		False					1.0	1.0	1.0	0.0	384	400	0.9927312317515428	826	1.0
GCF_000159215.1_ASM15921v1_genomic.fna	0.1149000672199592	0.0053872378488541	0.0035494803049862	1867005.0	74.0	20.0	0	3.652507134289529	0.0026837784667385	0.0027793176772424	0.0964797527043859	0.0002851037895333	0.9836191944497976	0.9851609173251108		False					85.0	77.0	76.0	30.0	1102	1526	0.9727836119747908	3887	106.0
GCF_000159315.1_ASM15931v1_genomic.fna	0.281281157675432	0.0007302357665582	0.0042217971590131	2721039.0	113.0	7.0	0	20.41266119423297	0.0124263449495607	0.0002583571937043	0.2199297211186341	0.0007964758620913	0.9900426742532006	0.9971550497866288		False	20.0	5.3	0.3976129286013109	0.8734737484737486	7.0	2.0	2.0	7.0	3817	3857	0.9814228072377192	8192	9.0
GCF_000159355.1_ASM15935v1_genomic.fna	53.14836402603989	0.886306029938798	0.0045128735332454	1780499.0	32.0	16.0	40	61.95491944979465	0.0465143539730359	0.8256353977171568	1.0	0.0037489777190823	0.9938682065762702	0.9971259344114424		False	38233.0	72.09593806397615	0.4718630770208439	0.9708088940894471	9014.0	4225.0	4154.0	17294.0	475035	489363	0.975405092787192	1019672	21448.0
GCF_000159435.1_ASM15943v1_genomic.fna	80.4408181397856	0.8586222362373837	0.0025102069666251	1877332.0	112.0	77.0	91	51.92795580981894	0.0381274137134509	0.8397374571998986	1.0	0.0019812064814042	0.9952596503825646	0.9975026419853013		False	22237.0	56.95179205828124	0.8509498328846619	0.9970130173082308	7473.0	3937.0	4159.0	9381.0	759187	778629	0.9727579758440668	1586139	13540.0
GCF_000160575.1_ASM16057v1_genomic.fna	0.5183476810440036	0.329668426232803	0.0068216892652051	1980223.0	13.0	11.0	0	1.2694542270306517	0.0009027040764938	0.0066669258967297	0.3672633653136762	0.0002950886465185	0.9893955461293744	0.993334343281321		False	3.0	22.0	0.4707629288274448	1.0	140.0	88.0	88.0	126.0	5296	6093	0.9819406486439972	12661	214.0
GCF_000160835.1_ASM16083v1_genomic.fna	0.134104623048544	0.0137861197379299	0.0042719600865541	2302896.0	20.0	10.0	0	5.6610833918024905	0.0037337048554114	0.0036732010477242	0.1116721308784158	0.0001295574681609	0.9827402766284428	0.9866414469795484		False	38.0	34.13157894736842	0.965647639480538	1.0	146.0	113.0	113.0	73.0	1703	2236	0.9642376589310148	5255	186.0
GCF_000160855.1_ASM16085v1_genomic.fna	4.2603967569739805	0.0236461573942556	0.0030403782195852	2020582.0	49.0	20.0	0	80.10425246904492	0.05649020951734	0.01201831947429	0.9767611617248418	0.0019137375592611	0.9723274584088288	0.9768160105419204		False	997.0	71.79338014042126	0.8770532441214378	0.996376426860891	672.0	563.0	562.0	188.0	44759	78061	0.9623019658892126	181494	750.0
GCF_000160875.1_ASM16087v1_genomic.fna	0.0034845250925723	0.0015434599017413	0.0015673981191218	1277649.0	12.0	3.0	0	0.1226463502224144	0.000108606871377	0.0002496773370463	0.0030721070488717	0.0	0.9874608150470202	0.9905956112852652		False					4.0	3.0	3.0	1.0	33	63	0.9686317276619608	183	4.0
GCF_000161935.1_ASM16193v1_genomic.fna	0.0706831325699127	0.011956572754311	0.0038199601858518	1725829.0	12.0	7.0	0	1.063649059611832	0.0008102178150453	0.0040247324619066	0.0605053982863045	0.0	0.9840195796141664	0.9857471926288512		False	36.0	37.05555555555556	0.3853142035654414	1.0	111.0	99.0	97.0	48.0	645	830	0.967780405537444	1890	145.0
GCF_000165675.1_ASM16567v1_genomic.fna	0.0001683983426186	0.0001683983426186		1638971.0	30.0	2.0	0	0.0129987625653059	1.0171530698781115e-05	0.0	0.0001486846818691		0.0	0.0		False					0.0	0.0	0.0	0.0	2	9	0.956226113340099	32	0.0
GCF_000166715.1_ASM16671v1_genomic.fna	0.0091468726258518	0.0035288750056838	0.0011148179358566	1957281.0	43.0	17.0	0	0.3389284957195291	0.0002427913732005	0.0003586608156927	0.0080441597137794	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	95	97	0.9890765555043622	226	0.0
GCF_000166735.1_ASM16673v1_genomic.fna	0.0027627314532776	0.0020882577168498		2298088.0	893.0	10.0	0	0.0688344836503226	4.72374305567866e-05	0.0	0.0024365187310878		0.0	0.0		False					0.0	0.0	0.0	0.0	32	37	0.9724755231775616	93	0.0
GCF_000178475.1_ASM17847v1_genomic.fna	1.1554997838793462	0.0135909387684107	0.0042435945326631	1540806.0	73.0	20.0	0	27.49407084056931	0.0222552568725123	0.0071391206939744	0.6395154964473782	0.0022983324929539	0.9868181818181818	0.9898181818181818		False	225.0	104.72	0.4858707719476492	0.9460975772090228	145.0	112.0	112.0	97.0	9315	10354	0.9522754169864756	23129	209.0
GCF_000193635.1_ASM19363v1_genomic.fna	0.0117513720647994	0.0070228663804539	0.0002818943298968	2317857.0	72.0	32.0	0	0.2166608283778199	0.0001427347251447	0.0003347920083076	0.0103228117814523	0.0	0.9845360824742267	0.9845360824742267		False					12.0	12.0	12.0	0.0	142	188	0.9798121988067444	405	12.0
GCF_000237995.1_ASM23799v2_genomic.fna	0.0268870973366086	0.0031099766372733	0.0003325243362581	1978793.0	9.0	8.0	0	0.8279436211450337	0.000588841361959	0.0012891697110309	0.0234616992420698	0.0002260057861979	0.9988239905919248	0.9988239905919248		False					3.0	3.0	3.0	1.0	311	321	0.9857400407441076	734	4.0
GCF_000241055.1_ASM24105v1_genomic.fna	0.0003886577087216	0.0002871507373096		1842238.0	2.0	1.0	0	0.0263385834673861	1.940737589399712e-05	0.0	0.0003431258756484		0.0	0.0		False					0.0	0.0	0.0	0.0	6	6	0.9866894493597398	19	0.0
GCF_000255495.1_ASM25549v2_genomic.fna	0.717147924175641	0.0026961715275177	0.0052527601305866	2195706.0	220.0	6.0	0	22.55352728787379	0.0153752826752429	0.0022056687006366	0.469131862416653	0.002275535657487	0.9845137311583728	0.9884369192649184		False	236.0	72.30932203389831	0.4581246895601774	0.987086793222586	75.0	56.0	55.0	65.0	8062	8800	0.9557135360213111	18863	120.0
GCF_000260415.1_ASM26041v1_genomic.fna	0.023465408001375	0.0018168323866581	0.0030156046187977	2652969.0	122.0	5.0	0	1.1871046768463684	0.0007321244069519	0.0006264679308352	0.0205067719140759	9.491527340310668e-05	0.9957882069795428	0.9975932611311672		False					7.0	4.0	4.0	7.0	367	384	0.958961313582191	862	11.0
GCF_000260435.1_ASM26043v1_genomic.fna	0.0311044565746484	0.0005131294918924	0.0085576125425026	3110326.0	113.0	3.0	0	2.140185977512044	0.0012178896678388	0.0003404787793948	0.0270914950214936	0.0012765026052441	0.9886685552407932	0.9943342776203966		False	12.0	9.083333333333334	0.5851648351648342	1.0	12.0	6.0	3.0	18.0	539	563	0.9790703118286926	1459	21.0
GCF_000277645.1_ASM27764v1_genomic.fna	0.0250245815355072	0.0030567862389672	0.0023033247242709	1728940.0	17.0	5.0	0	0.8019526401640552	0.0006105009326525	0.0010202783208208	0.0218543615817029	0.0006315152790344	0.9954648526077098	0.9965986394557824		False					8.0	6.0	6.0	6.0	274	288	0.966762671584323	681	12.0
GCF_000296835.1_ASM29683v1_genomic.fna	0.1699103019238798	0.010195862841554	0.0011353023940003	1928135.0	36.0	16.0	0	5.241828242406364	0.0037820438919611	0.0055364380606129	0.1393185300450072	0.000202867661714	0.9762997658079624	0.9771428571428572		False	11.0	66.45454545454545	0.662289818400366	1.0	253.0	244.0	242.0	23.0	1924	4340	0.9507363373915484	11793	265.0
GCF_000296855.1_ASM29685v1_genomic.fna	14.042298547827864	0.0219626376751131	0.0056280823685345	1927182.0	96.0	44.0	0	389.919731706644	0.2822852527768152	0.0148558880271816	0.999995878731764	0.0042889294877003	0.971219001047852	0.9769472581208524		False	1898.0	93.05690200210748	0.5550684811943452	0.9494295997628532	824.0	660.0	644.0	434.0	139138	162442	0.9589451822174316	372732	1078.0
GCF_000297025.1_ASM29702v1_genomic.fna	4.8932574716673365	0.021085358544514	0.0026210106385227	1905398.0	30.0	19.0	0	85.02068051969825	0.0616902745345684	0.0171617688273	0.9867100390888264	0.0018895727661109	0.9904587155963304	0.9925076452599388		False	583.0	88.60034305317325	0.7194201582452284	0.9923536701916352	312.0	245.0	242.0	197.0	47777	51922	0.976760661125008	113248	439.0
GCF_000297375.1_ASM29737v1_genomic.fna	0.0463953017718425	0.0047177443645707	0.0095362101282391	2008587.0	106.0	17.0	0	1.6509508778447155	0.0011710974584264	0.001446290352372	0.0401392445670707	0.0029741419248215	0.9934595524956972	0.997934595524957		False	35.0	49.31428571428572	0.5873841726301827	0.9754428341384864	19.0	6.0	5.0	48.0	525	540	0.9745667151633944	1185	53.0
GCF_000349725.1_ASM34972v1_genomic.fna	0.0059575039886785	0.0031135506213493	0.0044488385319709	2351656.0	54.0	13.0	0	0.1758001877386352	0.0001149031879081	9.525202665695972e-05	0.0052466639479888	0.0	0.9955357142857144	0.9955357142857144		False					1.0	1.0	1.0	2.0	77	113	0.9503251950213644	301	3.0
GCF_000420365.1_ASM42036v1_genomic.fna	0.0043323505486294	0.0009555464761462	0.0051415076211578	1358385.0	6.0	2.0	0	0.1692067949645958	0.0001452440779235	0.000476300901438	0.003818157762675	0.0	1.0	1.0		False					0.0	0.0	0.0	3.0	29	30	0.9741269965152676	70	3.0
GCF_000423245.1_ASM42324v1_genomic.fna	0.0003312280985341	0.0002691679319242		1385752.0	17.0	3.0	0	0.0212607755873479	1.808297733274454e-05	0.0	0.0002924316445346		0.0	0.0		False					0.0	0.0	0.0	0.0	4	14	0.9306954017257631	67	0.0
GCF_000423265.1_ASM42326v1_genomic.fna	0.7376741461441589	0.0343640255167359	0.0052367672283309	1720753.0	47.0	44.0	0	29.234758330627837	0.0223475457336647	0.0063565195004744	0.4786669922393891	0.0024535594414164	0.9882976778204424	0.9918632291095264		False	282.0	62.24468085106383	0.6638320590983041	0.9882350268430652	128.0	89.0	88.0	132.0	6501	8315	0.9836994403301506	18483	220.0
GCF_000425885.1_ASM42588v1_genomic.fna	7.528321321513858e-05	7.528321321513858e-05		3134829.0	101.0	1.0	0	0.0087043508062989	4.932116132967836e-06	0.0	6.647286784999817e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	1	1	0.9897260273972602	6	0.0
GCF_000425905.1_ASM42590v1_genomic.fna	0.0531852698768254	0.0012075040250133	0.0004422939452693	1542852.0	23.0	4.0	0	3.6437130788011114	0.0029378564299182	0.0005159276456847	0.0458769124822364	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	486	509	0.954067304916235	1113	0.0
GCF_000428925.1_ASM42892v1_genomic.fna	0.0223278950380359	0.0009345650726305	0.0004000098829767	2862294.0	39.0	4.0	0	1.1800935607145733	0.0006984767419334	0.0006089521202224	0.0195224512053345	0.000939062447287	0.9942627653471028	0.9942627653471028		False					10.0	10.0	10.0	2.0	378	384	0.9668998542172752	847	12.0
GCF_000463075.2_GC_Assembler_genomic.fna	0.0008926288710968	0.0005245073189417	0.0082051280217293	3414633.0	51.0	2.0	0	0.0456651075820767	2.474925629682857e-05	1.142143240576383e-05	0.0007878807520151	0.0	0.974358974358968	0.974358974358968		False					1.0	1.0	1.0	0.0	16	23	0.9552427446719114	57	1.0
GCF_000469325.1_ASM46932v1_genomic.fna	6.357582211484971e-05	6.357582211484971e-05		3271684.0	62.0	2.0	0	0.0069403003201032	3.844299613017882e-06	0.0	5.613587525021835e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	8	0.942844364476545	29	0.0
GCF_000498955.2_NMG01_genomic.fna	0.0005440517215089	0.0002948979903022		3279100.0	181.0	3.0	0	0.0343079966075689	1.905147683714944e-05	0.0	0.0004802822976073		0.0	0.0		False					0.0	0.0	0.0	0.0	10	10	0.9881111606745772	30	0.0
GCF_000583655.1_ASM58365v1_genomic.fna	0.0182748018934981	0.0025085404976724	0.0023662898518622	2844682.0	129.0	5.0	0	0.840699070264677	0.0005007283674881	0.0005747566863361	0.0160071518258116	0.0002715124750195	0.9859327217125382	0.9871559633027522		False					23.0	21.0	21.0	3.0	303	315	0.9832612387397528	723	24.0
GCF_000612445.1_ASM61244v1_genomic.fna	5.907175058521772e-05	5.907175058521772e-05		2454642.0	15.0	1.0	0	0.0076902884782648	4.911500510691385e-06	0.0	5.215899543908886e-05		0.0	0.0		False					0.0	0.0	0.0	0.0	2	12	0.920684611200042	42	0.0
GCF_000614735.1_ASM61473v1_genomic.fna	28.84918077897657	0.2616253920472134	0.0035367409759208	1918774.0	74.0	63.0	0	255.26001933132235	0.1849917688689543	0.065731034504324	0.9999999999913533	0.0025451346687625	0.9861087985537929	0.9892485906614972		False	3838.0	85.57087024491923	0.6071698475079345	0.9687448885207388	1752.0	1356.0	1338.0	1031.0	285026	319141	0.9802823937128624	706946	2369.0
GCF_000615285.1_ASM61528v1_genomic.fna	12.940137587674297	0.0542455805426134	0.0027297036616433	1902496.0	35.0	29.0	0	161.99841311486315	0.1176655796975885	0.0317661640287285	0.9999890933895572	0.0021460750327282	0.9834202035244476	0.9855216348142632		False	1228.0	71.89169381107492	0.4586174929722584	0.9436802202322702	1002.0	875.0	864.0	370.0	128454	168603	0.9760618171972392	387635	1234.0
GCF_000615445.1_ASM61544v1_genomic.fna	0.9398245709126724	0.0054514306925895	0.0063967569742123	1826493.0	81.0	22.0	0	36.947703052216006	0.0274607964155544	0.002561739902644	0.5638918849680545	0.0054093744501708	0.9901688394956186	0.992733490061979		False	896.0	135.140625	0.5689650404405782	0.996628379161325	46.0	34.0	33.0	79.0	9103	17229	0.9527688544112292	39207	112.0
GCF_000615765.1_ASM61576v1_genomic.fna	0.3346940559089768	0.0029027757402858	0.004870101725054	2242681.0	158.0	10.0	0	11.33386269825952	0.0076221188972963	0.0017309639667879	0.2558665197982901	0.0017099642699244	0.9930448222565688	0.994332818134982		False	26.0	81.38461538461539	0.3670855549001301	0.8673344017094016	27.0	22.0	20.0	38.0	3826	3911	0.969742365411597	8579	58.0
GCF_000615805.1_ASM61580v1_genomic.fna	0.0017974380339406	0.0010358519609536	0.0	2107444.0	71.0	4.0	0	0.0641015026129546	4.430557591757285e-05	1.0913694503863402e-05	0.0015858789468676	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	21	23	0.9650033054323504	56	0.0
GCF_000615845.1_ASM61584v1_genomic.fna	0.0713870591050662	0.0107327991824	0.0031667347577861	1667319.0	82.0	9.0	0	1.2182010331721915	0.0009481045093391	0.0043986783572909	0.0610891758027971	0.0009184344499469	0.9805017725661304	0.981728933733297		False	14.0	17.071428571428573	0.4665719937924809	1.0	143.0	134.0	132.0	39.0	656	1367	0.9371821294213312	3194	171.0
GCF_000691805.2_ASM69180v2_genomic.fna	0.0001272613544364	0.0001272613544364		2129476.0	70.0	2.0	0	0.0096495803958701	6.634436925572172e-06	0.0	0.0001123654624959		0.0	0.0		False					0.0	0.0	0.0	0.0	2	4	0.9718918451115176	16	0.0
GCF_000702165.1_ASM70216v1_genomic.fna	0.9789255501013152	0.0065768769412505	0.0074541244055735	2411783.0	91.0	5.0	0	25.333420058436097	0.0163745611410162	0.0049701818115477	0.5786920587328857	0.0070849478268531	0.998414949528656	0.9994994577458912		False	1509.0	65.2962226640159	0.4027585545357003	0.9243096632570575	19.0	6.0	6.0	269.0	12241	14739	0.938558411610597	31887	275.0
GCF_000740055.1_ASM74005v1_genomic.fna	0.020893423651119	0.0037733942379947	0.0029374332796996	1860394.0	93.0	7.0	0	0.409125697414222	0.0003014646193828	0.0020420405570002	0.0182797539960637	0.0	0.9997367728349564	1.0		False					1.0	0.0	0.0	12.0	203	224	0.9722443162278042	517	12.0
GCF_000750535.1_ASM75053v1_genomic.fna	0.0040930755748178	0.0002754608935433	0.0437229024039373	1390397.0	1.0	1.0	0	0.5059113022221244	0.0004290781154605	6.472971388747242e-05	0.0036076624244913	0.0052540543917063	0.9444444444444444	0.9555555555555556		False	5.0	35.0	0.4113807397959184	1.0	5.0	4.0	3.0	9.0	73	116	0.9585808435563806	378	12.0
GCF_000760615.1_ASM76061v1_genomic.fna	0.0038145693331075	0.0004422828125157	0.0001408959055222	2084639.0	32.0	3.0	0	0.3205963974228755	0.0002223878197279	0.000165975979534	0.0033625984811022	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	67	75	0.9748506202072428	212	0.0
GCF_000785105.2_ASM78510v2_genomic.fna	0.0002299771931331	0.0002299771931331		2095860.0	1.0	1.0	0	0.0151639784185136	1.0474971481303885e-05	0.0	0.0002030492442478		0.0	0.0		False					0.0	0.0	0.0	0.0	5	8	0.962148972751674	31	0.0
GCF_000829035.1_ASM82903v1_genomic.fna	0.1817056376093344	0.0018722223179503	0.0021969010808955	3017804.0	3.0	1.0	0	9.30724172107736	0.0053581976284418	0.000979520207409	0.1482362488690262	0.0006139642643364	0.9956021650879566	0.9976319350473613		False	6.0	51.16666666666666	0.4312785980921735	1.0	13.0	7.0	7.0	8.0	3413	3461	0.996062922473688	7420	15.0
GCF_000829055.1_ASM82905v1_genomic.fna	0.0002942808929748	0.0002942808929748		2952961.0	3.0	2.0	0	0.0171538352097673	9.983356443261845e-06	0.0	0.0002598162704021		0.0	0.0		False					0.0	0.0	0.0	0.0	6	12	0.9758180610716524	44	0.0
GCF_000829395.1_ASM82939v1_genomic.fna	0.0048533982952495	0.0016966690633036	0.0022262582630464	2400586.0	3.0	3.0	0	0.2056098963811248	0.0001327210321704	0.0002274444656429	0.0042763808263156	0.0	0.9926739926739926	0.9945054945054944		False					4.0	3.0	3.0	1.0	74	99	0.9769898719011416	294	4.0
GCF_000831645.3_ASM83164v3_genomic.fna	0.0001766678086168	0.0001766678086168		2790548.0	1.0	1.0	0	0.013290946369895	7.956586680683677e-06	0.0	0.0001559855080039		0.0	0.0		False					0.0	0.0	0.0	0.0	5	7	0.96940699621112	24	0.0
GCF_000876205.1_ASM87620v1_genomic.fna	0.0012304037331173	0.0008396993466729		1904253.0	105.0	4.0	0	0.0453438203813993	3.3041814565200506e-05	0.0	0.0010858565270239		0.0	0.0		False					0.0	0.0	0.0	0.0	14	19	0.9595013615517192	48	0.0
GCF_000967195.1_ASM96719v1_genomic.fna	0.0011452158207835	0.0003738709522096	0.0	2118378.0	7.0	3.0	0	0.0720813263432326	4.954099210918804e-05	9.771627160025262e-05	0.0010107144534745	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	23	27	0.9856124752851972	74	0.0
GCF_000970755.1_ASM97075v1_genomic.fna	0.0028975991125673	0.0004723402056622	0.0006976744463276	2186983.0	13.0	4.0	0	0.2652299378991896	0.0001794561098105	0.0001179707386842	0.0025553096403143	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	52	57	0.9924029067669744	130	0.0
GCF_000970795.1_ASM97079v1_genomic.fna	0.0001173523330249	0.0001173523330249		1815047.0	11.0	1.0	0	0.0108388625877861	8.050136679774045e-06	0.0	0.0001036167414756		0.0	0.0		False					0.0	0.0	0.0	0.0	1	7	0.9304224904848862	26	0.0
GCF_000970855.1_ASM97085v1_genomic.fna	0.0020106382662773	0.0005212215889684	0.0	2020254.0	10.0	4.0	0	0.1125931058031089	7.925451190097334e-05	0.0002113595617184	0.0017738185101909	0.0	1.0	1.0		False					0.0	0.0	0.0	0.0	41	56	0.973186183619188	201	0.0
GCF_001039045.1_ASM103904v1_genomic.fna	0.0033522123014915	0.0006027843949189	0.00262564733877	2899876.0	55.0	5.0	0	0.2126201316516685	0.0001250950161258	0.0002034569754017	0.0029556269711766	0.0	0.9966101694915256	1.0		False					2.0	0.0	0.0	3.0	57	59	0.9814493651087696	162	3.0
GCF_001050475.1_ASM105047v1_genomic.fna	0.0003315890488373	0.0002733004034655		2590556.0	1.0	1.0	0	0.0211681594378863	1.315235293966276e-05	0.0	0.0002927502703978		0.0	0.0		False					0.0	0.0	0.0	0.0	7	16	0.95534884305891	49	0.0
